entry_number,@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$
134,true,2,https://api.elsevier.com/content/author/author_id/6506913480,6506913480,Virla E.,Virla,Eduardo Gabriel,E.G.,true,60025264
134,true,3,https://api.elsevier.com/content/author/author_id/44560917500,44560917500,Caro S.,Caro,Sara,S.,true,110109800
134,true,4,https://api.elsevier.com/content/author/author_id/44560888900,44560888900,Dasso S.,Dasso,Santiago Murillo,S.M.,true,110109800
135,true,1,https://api.elsevier.com/content/author/author_id/37039589200,37039589200,Millán-Orozco L.,Millán-Orozco,Liliana,L.,true,60017520
135,true,2,https://api.elsevier.com/content/author/author_id/6507302525,6507302525,Corredoira E.,Corredoira,Elena,E.,true,60017520
135,true,3,https://api.elsevier.com/content/author/author_id/57216281032,57216281032,del Carmen San José M.,del Carmen San José,Maria,M.,true,60017520
136,true,1,https://api.elsevier.com/content/author/author_id/36983117100,36983117100,Parra-Toriz D.,Parra-Toriz,Dulce,D.,true,60007909
136,true,2,https://api.elsevier.com/content/author/author_id/37039855700,37039855700,Ramírez-Rodríguez M.d.L.A.,Ramírez-Rodríguez,María de Lourdes Araceli,M.d.L.A.,true,60007909
136,true,3,https://api.elsevier.com/content/author/author_id/7003943533,7003943533,Hernández-Becerril D.U.,Hernández-Becerril,David Uriel,D.U.,true,60032442
137,true,1,https://api.elsevier.com/content/author/author_id/35608176300,35608176300,Pequeño G.,Pequeño,Germán,G.,true,60003634
137,true,2,https://api.elsevier.com/content/author/author_id/56541663900,56541663900,José Rodrigo Rojas M.,José Rodrigo Rojas,M.,M.,NA,NA
137,true,3,https://api.elsevier.com/content/author/author_id/24069098100,24069098100,Sáez S.,Sáez,Sylvia,S.,true,60003634
138,true,1,https://api.elsevier.com/content/author/author_id/37039362100,37039362100,García K.L.G.,García,Kethia L.González,K.L.G.,true,101952790
138,true,2,https://api.elsevier.com/content/author/author_id/55487248000,55487248000,Iglesias O.V.,Iglesias,Olga Valdés,O.V.,true,101952790
138,true,3,https://api.elsevier.com/content/author/author_id/7006455910,7006455910,Laguna A.,Laguna,Abilio,A.,true,101952790
138,true,4,https://api.elsevier.com/content/author/author_id/54780316100,54780316100,Martínez M.D.,Martínez,Maylín Díaz,M.D.,true,101952790
138,true,5,https://api.elsevier.com/content/author/author_id/55289393200,55289393200,Lavaut J.A.G.,Lavaut,José Antonio González,J.A.G.,true,101826629
139,true,1,https://api.elsevier.com/content/author/author_id/37040170600,37040170600,Valera-Leal J.,Valera-Leal,Javier,J.,true,60001197
139,true,2,https://api.elsevier.com/content/author/author_id/37039166800,37039166800,Acevedo A.,Acevedo,Aldemar,A.,true,60007866
139,true,3,https://api.elsevier.com/content/author/author_id/37039595200,37039595200,Pérez-Sánchez A.,Pérez-Sánchez,Antonio,A.,true,60007866
139,true,4,https://api.elsevier.com/content/author/author_id/37040219200,37040219200,Vega J.,Vega,Jorge,J.,true,60007866
139,true,5,https://api.elsevier.com/content/author/author_id/6506527555,6506527555,Manzanilla J.,Manzanilla,Jesús,J.,true,60001197
140,true,1,https://api.elsevier.com/content/author/author_id/14065085600,14065085600,Sandoval L.,Sandoval,Luis,L.,true,60071929
141,true,1,https://api.elsevier.com/content/author/author_id/8682163600,8682163600,Castro-Mejía J.,Castro-Mejía,Jorge,J.,true,60010210
141,true,2,https://api.elsevier.com/content/author/author_id/7004218564,7004218564,Castro-Barrera T.,Castro-Barrera,Talía,T.,true,60010210
141,true,3,https://api.elsevier.com/content/author/author_id/7201643128,7201643128,Hernández-Hernández L.H.,Hernández-Hernández,Luis Héctor,L.H.,true,60005058
141,true,4,https://api.elsevier.com/content/author/author_id/6602267799,6602267799,Arredondo-Figueroa J.L.,Arredondo-Figueroa,José Luis,J.L.,true,60028381
141,true,5,https://api.elsevier.com/content/author/author_id/8682163300,8682163300,Castro-Mejía G.,Castro-Mejía,Germán,G.,true,60010210
141,true,6,https://api.elsevier.com/content/author/author_id/55665890900,55665890900,de Lara-Andrade R.,de Lara-Andrade,Ramón,R.,true,60010210
142,true,1,https://api.elsevier.com/content/author/author_id/37039334900,37039334900,Arellano-Méndez L.,Arellano-Méndez,Leonardo U.,L.U.,true,60010531
142,true,2,https://api.elsevier.com/content/author/author_id/8521307300,8521307300,Liceaga-Correa M.,Liceaga-Correa,María de los Ángeles,M.d.l.A.,true,60010531
142,true,3,https://api.elsevier.com/content/author/author_id/6602232000,6602232000,Herrera-Silveira J.,Herrera-Silveira,Jorge A.,J.A.,true,60010531
142,true,4,https://api.elsevier.com/content/author/author_id/8521307400,8521307400,Hernández-Núñez H.,Hernández-Núñez,Héctor,H.,true,60010531
143,true,1,https://api.elsevier.com/content/author/author_id/15131890600,15131890600,García-Ríos C.I.,García-Ríos,Cedar I.,C.I.,true,60071532
143,true,2,https://api.elsevier.com/content/author/author_id/6504003450,6504003450,Álvarez-Ruiz M.,Álvarez-Ruiz,Migdalia,M.,true,60197279
144,true,1,https://api.elsevier.com/content/author/author_id/37039812100,37039812100,Lopeztegui A.,Lopeztegui,Alexander,A.,true,60070393
144,true,2,https://api.elsevier.com/content/author/author_id/14036939200,14036939200,Baisre J.,Baisre,Julio A.,J.A.,NA,NA
144,true,3,https://api.elsevier.com/content/author/author_id/24474048500,24474048500,Capetillo N.,Capetillo,Norberto,N.,true,60070393
145,true,1,https://api.elsevier.com/content/author/author_id/37040203300,37040203300,Soto-Barrientos N.,Soto-Barrientos,Natalia,N.,true,60071924
145,true,2,https://api.elsevier.com/content/author/author_id/13613425400,13613425400,de Oliveira J.,de Oliveira,Jaqueline,J.,true,60071924
145,true,3,https://api.elsevier.com/content/author/author_id/37039896200,37039896200,Vega-Obando R.,Vega-Obando,Rommel,R.,true,110110001
145,true,4,https://api.elsevier.com/content/author/author_id/37039556900,37039556900,Montero-Caballero D.,Montero-Caballero,Danilo,D.,true,60071924
145,true,5,https://api.elsevier.com/content/author/author_id/25226263500,25226263500,Vargas B.,Vargas,Bernardo,B.,true,60071924
145,true,6,https://api.elsevier.com/content/author/author_id/35078682800,35078682800,Hernández-Gamboa J.,Hernández-Gamboa,Jorge,J.,true,60071924
145,true,7,https://api.elsevier.com/content/author/author_id/37039883900,37039883900,Orozco-Solano C.,Orozco-Solano,Claudio,C.,true,110110001
146,true,1,https://api.elsevier.com/content/author/author_id/13611251100,13611251100,Ortega I.,Ortega,Ileana,I.,true,60026438
146,true,2,https://api.elsevier.com/content/author/author_id/7404932859,7404932859,Martín A.,Martín,Alberto,A.,true,60026438
146,true,3,https://api.elsevier.com/content/author/author_id/8683408300,8683408300,Díaz Y.,Díaz,Yusbelly,Y.,true,60026438
147,true,1,https://api.elsevier.com/content/author/author_id/6506960601,6506960601,Campa-Córdova A.,Campa-Córdova,Angel Isidro,A.I.,true,60021746
147,true,2,https://api.elsevier.com/content/author/author_id/6508298311,6508298311,Luna-González A.,Luna-González,Antonio,A.,true,110109834
147,true,3,https://api.elsevier.com/content/author/author_id/8958708500,8958708500,Mazón-Suastegui J.,Mazón-Suastegui,José Manuel,J.M.,true,60021746
147,true,4,https://api.elsevier.com/content/author/author_id/6602216547,6602216547,Aguirre-Guzmán G.,Aguirre-Guzmán,Gabriel,G.,true,60019607
147,true,5,https://api.elsevier.com/content/author/author_id/7003652961,7003652961,Ascencio F.,Ascencio,Felipe,F.,true,60021746
147,true,6,https://api.elsevier.com/content/author/author_id/6504578835,6504578835,González-Ocampo H.,González-Ocampo,Héctor Abelardo,H.A.,true,110109834
148,true,1,https://api.elsevier.com/content/author/author_id/8945648300,8945648300,Cabagna Zenklusen M.,Cabagna Zenklusen,Mariana C.,M.C.,true,60008547
148,true,2,https://api.elsevier.com/content/author/author_id/6603813215,6603813215,Lajmanovich R.,Lajmanovich,Rafael C.,R.C.,true,60008547
148,true,3,https://api.elsevier.com/content/author/author_id/8945648600,8945648600,Attademo A.,Attademo,Andrés M.,A.M.,true,60008547
148,true,4,https://api.elsevier.com/content/author/author_id/6602912439,6602912439,Peltzer P.,Peltzer,Paola M.,P.M.,true,60008547
148,true,5,https://api.elsevier.com/content/author/author_id/35763635500,35763635500,Junges C.,Junges,Celina M.,C.M.,true,60008547
148,true,6,https://api.elsevier.com/content/author/author_id/36727008500,36727008500,Biancucci G.,Biancucci,Gabriela Fiorenza,G.F.,true,60008547
148,true,7,https://api.elsevier.com/content/author/author_id/23977668700,23977668700,Bassó A.,Bassó,Agustín,A.,true,60008547
149,true,1,https://api.elsevier.com/content/author/author_id/36021559000,36021559000,Sanabria E.A.,Sanabria,Eduardo Alfredo,E.A.,true,60017292
149,true,2,https://api.elsevier.com/content/author/author_id/35727060200,35727060200,Quiroga L.B.,Quiroga,Lorena Beatriz,L.B.,true,60017292
150,true,1,https://api.elsevier.com/content/author/author_id/37039810800,37039810800,Koftayan T.,Koftayan,Tamar,T.,true,60025791
150,true,2,https://api.elsevier.com/content/author/author_id/14027221100,14027221100,Milano J.,Milano,Jahiro,J.,true,60004429
150,true,3,https://api.elsevier.com/content/author/author_id/26636331400,26636331400,D'Armas H.,D'Armas,Haydelba,H.,true,60025791
150,true,4,https://api.elsevier.com/content/author/author_id/14027246200,14027246200,Salazar G.,Salazar,Gabriel,G.,true,60025791
151,true,1,https://api.elsevier.com/content/author/author_id/14034649700,14034649700,Monroy-Vilchis O.,Monroy-Vilchis,Octavio,O.,true,60002281
151,true,2,https://api.elsevier.com/content/author/author_id/24448776100,24448776100,Zarco-González M.M.,Zarco-González,Martha M.,M.M.,true,60002281
151,true,3,https://api.elsevier.com/content/author/author_id/24448427700,24448427700,Rodríguez-Soto C.,Rodríguez-Soto,Clarita,C.,true,60002281
151,true,4,https://api.elsevier.com/content/author/author_id/36640561600,36640561600,Soria-Díaz L.,Soria-Díaz,Leroy,L.,true,60002281
151,true,5,https://api.elsevier.com/content/author/author_id/11840144700,11840144700,Urios V.,Urios,Vicente,V.,true,60010844
152,true,1,https://api.elsevier.com/content/author/author_id/23028327100,23028327100,Nava H.,Nava,Héctor,H.,true,60172563
152,true,2,https://api.elsevier.com/content/author/author_id/56013593800,56013593800,Teresa Ramírez-Herrera M.,Teresa Ramírez-Herrera,M.,M.,true,60172563
153,true,1,https://api.elsevier.com/content/author/author_id/7004919326,7004919326,Rezende C.F.,Rezende,Carla Ferreira,C.F.,true,60000036
153,true,2,https://api.elsevier.com/content/author/author_id/7004871178,7004871178,Mazzoni R.,Mazzoni,Rosana,R.,true,60005499
153,true,3,https://api.elsevier.com/content/author/author_id/51664677900,51664677900,Caramaschi A.P.,Caramaschi,Arica Pellegrini,A.P.,true,60000036
153,true,4,https://api.elsevier.com/content/author/author_id/57209357919,57209357919,Rodrigues D.,Rodrigues,Daniela,D.,true,60000036
153,true,5,https://api.elsevier.com/content/author/author_id/36704124200,36704124200,Moraes M.,Moraes,Maíra,M.,true,60005499
154,true,1,https://api.elsevier.com/content/author/author_id/51664824800,51664824800,Delgado-Jaramillo M.,Delgado-Jaramillo,Mariana,M.,true,60024696
154,true,2,https://api.elsevier.com/content/author/author_id/51665685500,51665685500,Machado M.,Machado,Marjorie,M.,true,60024696
154,true,3,https://api.elsevier.com/content/author/author_id/8684954500,8684954500,García F.J.,García,Franger J.,F.J.,true,60024696
154,true,4,https://api.elsevier.com/content/author/author_id/57225753910,57225753910,Ochoa J.,Ochoa,José,J.,true,60024696
155,true,1,https://api.elsevier.com/content/author/author_id/6507289001,6507289001,Herrero-Uribe L.,Herrero-Uribe,Libia,L.,true,60071929
156,true,1,https://api.elsevier.com/content/author/author_id/37039362700,37039362700,Hurtado M.V.,Hurtado,Mariana Vázquez,M.V.,true,60021746
156,true,2,https://api.elsevier.com/content/author/author_id/6504277148,6504277148,Sarabia M.M.,Sarabia,Marlenne Manzano,M.M.,true,60012676
156,true,3,https://api.elsevier.com/content/author/author_id/7003790424,7003790424,Rubio A.O.,Rubio,Alfredo Ortega,A.O.,true,60021746
