entry_number,@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$
109,true,2,https://api.elsevier.com/content/author/author_id/17342177100,17342177100,Hanski I.,Hanski,I. K.,I.K.,true,60002952
109,true,3,https://api.elsevier.com/content/author/author_id/6507478639,6507478639,Raivio S.,Raivio,S.,S.,true,60002952
110,true,1,https://api.elsevier.com/content/author/author_id/6603897666,6603897666,Getty T.,Getty,T.,T.,true,60031707
110,true,2,https://api.elsevier.com/content/author/author_id/6701430941,6701430941,Pulliam H.,Pulliam,H. R.,H.R.,true,60031707
111,true,1,https://api.elsevier.com/content/author/author_id/7004412346,7004412346,Gotelli N.,Gotelli,N. J.,N.J.,true,60009500
112,true,1,https://api.elsevier.com/content/author/author_id/7005966616,7005966616,Karban R.,Karban,R.,R.,true,60014439
113,true,1,https://api.elsevier.com/content/author/author_id/6602131128,6602131128,Wissinger S.,Wissinger,S.,S.,true,60012650
113,true,2,https://api.elsevier.com/content/author/author_id/57214587767,57214587767,McGrady J.,McGrady,J.,J.,true,60012650
114,true,1,https://api.elsevier.com/content/author/author_id/6602898329,6602898329,Tiebout H.,Tiebout,H. M.,H.M.,true,60013959
115,true,1,https://api.elsevier.com/content/author/author_id/57212371729,57212371729,Anderson D.,Anderson,D. J.,D.J.,true,60033114
115,true,2,https://api.elsevier.com/content/author/author_id/7004898097,7004898097,Budde C.,Budde,C.,C.,true,60033114
115,true,3,https://api.elsevier.com/content/author/author_id/6602182826,6602182826,Apanius V.,Apanius,V.,V.,true,60033114
115,true,4,https://api.elsevier.com/content/author/author_id/56002694400,56002694400,Martinez Gomez J.,Martinez Gomez,J. E.,J.E.,true,60033114
115,true,5,https://api.elsevier.com/content/author/author_id/24396079200,24396079200,Bird D.,Bird,D. M.,D.M.,true,60033114
115,true,6,https://api.elsevier.com/content/author/author_id/7004046348,7004046348,Weathers W.,Weathers,W. W.,W.W.,true,60033114
116,true,1,https://api.elsevier.com/content/author/author_id/7003959455,7003959455,Gwynne D.,Gwynne,D. T.,D.T.,true,60016849
117,true,1,https://api.elsevier.com/content/author/author_id/35445068700,35445068700,Evans R.D.,Evans,R. D.,R.D.,true,60018208
117,true,2,https://api.elsevier.com/content/author/author_id/7402324652,7402324652,Black R.A.,Black,R. A.,R.A.,true,60018208
118,true,1,https://api.elsevier.com/content/author/author_id/6701538843,6701538843,Olmstead K.,Olmstead,K. L.,K.L.,true,60020304
118,true,2,https://api.elsevier.com/content/author/author_id/7006542660,7006542660,Denno R.,Denno,R. F.,R.F.,true,60020304
119,true,1,https://api.elsevier.com/content/author/author_id/7402851149,7402851149,Meyer G.,Meyer,G. A.,G.A.,true,60007776
120,true,1,https://api.elsevier.com/content/author/author_id/6603775568,6603775568,Schallenberg M.,Schallenberg,M.,M.,true,60002494
120,true,2,https://api.elsevier.com/content/author/author_id/7005371054,7005371054,Kalff J.,Kalff,J.,J.,true,60002494
121,true,1,https://api.elsevier.com/content/author/author_id/7102020434,7102020434,Hodges S.,Hodges,S. A.,S.A.,true,60025038
122,true,1,https://api.elsevier.com/content/author/author_id/7005453999,7005453999,Bazzaz F.,Bazzaz,F. A.,F.A.,true,60009982
122,true,2,https://api.elsevier.com/content/author/author_id/7007020338,7007020338,Miao S.,Miao,S. L.,S.L.,true,60009982
123,true,1,https://api.elsevier.com/content/author/author_id/7005966616,7005966616,Karban R.,Karban,R.,R.,true,60014439
124,true,1,https://api.elsevier.com/content/author/author_id/7202245029,7202245029,Morse D.,Morse,D. H.,D.H.,true,60011460
125,true,1,https://api.elsevier.com/content/author/author_id/26643216000,26643216000,Law R.,Law,R.,R.,true,60016418
125,true,2,https://api.elsevier.com/content/author/author_id/56846524200,56846524200,Morton R.,Morton,R. D.,R.D.,true,60016418
126,true,1,https://api.elsevier.com/content/author/author_id/7004415940,7004415940,Weider L.,Weider,L. J.,L.J.,true,60000726
127,true,1,https://api.elsevier.com/content/author/author_id/7404835783,7404835783,Williams S.,Williams,S. L.,S.L.,true,60018926
127,true,2,https://api.elsevier.com/content/author/author_id/6602133791,6602133791,Ruckelshaus M.,Ruckelshaus,M. H.,M.H.,true,60018926
128,true,1,https://api.elsevier.com/content/author/author_id/6604059270,6604059270,Jastrow J.,Jastrow,J. D.,J.D.,true,60028609
128,true,2,https://api.elsevier.com/content/author/author_id/8862696700,8862696700,Miller R.,Miller,R. M.,R.M.,true,60028609
129,true,1,https://api.elsevier.com/content/author/author_id/6701717474,6701717474,Rousi M.,Rousi,M.,M.,true,60106157
129,true,2,https://api.elsevier.com/content/author/author_id/7004264918,7004264918,Tahvanainen J.,Tahvanainen,J.,J.,true,60106157
129,true,3,https://api.elsevier.com/content/author/author_id/35494522700,35494522700,Henttonen H.,Henttonen,H.,H.,true,60106157
129,true,4,https://api.elsevier.com/content/author/author_id/6507944260,6507944260,Uotila I.,Uotila,I.,I.,true,60106157
130,true,1,https://api.elsevier.com/content/author/author_id/7003891193,7003891193,Pugnaire F.,Pugnaire,F. I.,F.I.,true,60025038
130,true,2,https://api.elsevier.com/content/author/author_id/7007033191,7007033191,Chapin F.,Chapin,F. S.,F.S.,true,60025038
131,true,1,https://api.elsevier.com/content/author/author_id/7006401967,7006401967,Forsberg B.R.,Forsberg,B. R.,B.R.,true,60029159
131,true,2,https://api.elsevier.com/content/author/author_id/6603235336,6603235336,Araujo-Lima C.A.R.M.,Araujo-Lima,C. A.R.M.,C.A.R.M.,true,60029159
131,true,3,https://api.elsevier.com/content/author/author_id/7102366222,7102366222,Martinelli L.A.,Martinelli,L. A.,L.A.,true,60029159
131,true,4,https://api.elsevier.com/content/author/author_id/7005576027,7005576027,Victoria R.L.,Victoria,R. L.,R.L.,true,60029159
131,true,5,https://api.elsevier.com/content/author/author_id/57225283152,57225283152,Bonassi J.A.,Bonassi,J. A.,J.A.,true,60029159
132,true,1,https://api.elsevier.com/content/author/author_id/7201961171,7201961171,Griffith D.,Griffith,D. M.,D.M.,true,60027561
132,true,2,https://api.elsevier.com/content/author/author_id/6701854950,6701854950,Poulson T.,Poulson,T. L.,T.L.,true,60027561
133,true,1,https://api.elsevier.com/content/author/author_id/7402364111,7402364111,Rogers C.,Rogers,C. M.,C.M.,true,60021121
133,true,2,https://api.elsevier.com/content/author/author_id/6701489289,6701489289,Nolan V.,Nolan,V.,V.,true,60021121
133,true,3,https://api.elsevier.com/content/author/author_id/7003980567,7003980567,Ketterson E.,Ketterson,E. D.,E.D.,true,60021121
134,true,1,https://api.elsevier.com/content/author/author_id/7003941872,7003941872,Van Marken Lichtenbelt W.D.,Van Marken Lichtenbelt,W. D.,W.D.,true,60018869
134,true,2,https://api.elsevier.com/content/author/author_id/6603784522,6603784522,Wesselingh R.A.,Wesselingh,R. A.,R.A.,true,60018869
134,true,3,https://api.elsevier.com/content/author/author_id/7403035211,7403035211,Vogel J.T.,Vogel,J. T.,J.T.,true,60018869
134,true,4,https://api.elsevier.com/content/author/author_id/7004692596,7004692596,Albers K.B.M.,Albers,K. B.M.,K.B.M.,true,60018869
135,true,1,https://api.elsevier.com/content/author/author_id/7404406926,7404406926,Armstrong D.P.,Armstrong,D. P.,D.P.,true,60019544
135,true,2,https://api.elsevier.com/content/author/author_id/7004468655,7004468655,Westoby M.,Westoby,M.,M.,true,60019544
136,true,1,https://api.elsevier.com/content/author/author_id/55879457100,55879457100,Hjalten J.,Hjalten,J.,J.,true,60027152
136,true,2,https://api.elsevier.com/content/author/author_id/7005365706,7005365706,Danell K.,Danell,K.,K.,true,60027152
136,true,3,https://api.elsevier.com/content/author/author_id/57197984623,57197984623,Ericson L.,Ericson,L.,L.,true,60027152
137,true,1,https://api.elsevier.com/content/author/author_id/7006158328,7006158328,Lampert W.,Lampert,W.,W.,true,60000726
138,true,1,https://api.elsevier.com/content/author/author_id/7402752196,7402752196,Gross J.,Gross,J. E.,J.E.,true,60009226
138,true,2,https://api.elsevier.com/content/author/author_id/7003727505,7003727505,Shipley L.,Shipley,L. A.,L.A.,true,60009226
138,true,3,https://api.elsevier.com/content/author/author_id/7006383357,7006383357,Hobbs N.,Hobbs,N. T.,N.T.,true,60009226
138,true,4,https://api.elsevier.com/content/author/author_id/6602738101,6602738101,Spalinger D.,Spalinger,D. E.,D.E.,true,60009226
138,true,5,https://api.elsevier.com/content/author/author_id/7003339147,7003339147,Wunder B.,Wunder,B. A.,B.A.,true,60009226
139,true,1,https://api.elsevier.com/content/author/author_id/57201842874,57201842874,Williams K.,Williams,K. S.,K.S.,true,60018926
139,true,2,https://api.elsevier.com/content/author/author_id/9747168300,9747168300,Smith K.,Smith,K. G.,K.G.,true,60018926
139,true,3,https://api.elsevier.com/content/author/author_id/57192812148,57192812148,Stephen F.,Stephen,F. M.,F.M.,true,60018926
140,true,1,https://api.elsevier.com/content/author/author_id/7403219324,7403219324,Foster D.,Foster,D. R.,D.R.,true,60007624
140,true,2,https://api.elsevier.com/content/author/author_id/6507734547,6507734547,Zebryk T.,Zebryk,T. M.,T.M.,true,60007624
141,true,1,https://api.elsevier.com/content/author/author_id/56213992800,56213992800,Schieck J.O.,Schieck,J. O.,J.O.,true,60030835
141,true,2,https://api.elsevier.com/content/author/author_id/7006730537,7006730537,Hannon S.J.,Hannon,S. J.,S.J.,true,60030835
142,true,1,https://api.elsevier.com/content/author/author_id/7102421547,7102421547,Knapp A.K.,Knapp,A. K.,A.K.,true,60000689
142,true,2,https://api.elsevier.com/content/author/author_id/6701715312,6701715312,Fahnestock J.T.,Fahnestock,J. T.,J.T.,true,60000689
142,true,3,https://api.elsevier.com/content/author/author_id/57225429777,57225429777,Hamburg S.P.,Hamburg,S. P.,S.P.,true,60000689
142,true,4,https://api.elsevier.com/content/author/author_id/6504385438,6504385438,Statland L.B.,Statland,L. B.,L.B.,true,60000689
142,true,5,https://api.elsevier.com/content/author/author_id/7003301963,7003301963,Seastedt T.R.,Seastedt,T. R.,T.R.,true,60000689
142,true,6,https://api.elsevier.com/content/author/author_id/7006993483,7006993483,Schimel D.S.,Schimel,D. S.,D.S.,true,60000689
143,true,1,https://api.elsevier.com/content/author/author_id/7004381721,7004381721,D'Antonio C.,D'Antonio,C. M.,C.M.,true,60025038
144,true,1,https://api.elsevier.com/content/author/author_id/7102421547,7102421547,Knapp A.,Knapp,A. K.,A.K.,true,60000689
145,true,1,https://api.elsevier.com/content/author/author_id/7003801703,7003801703,Rausher M.,Rausher,M. D.,M.D.,true,60008724
145,true,2,https://api.elsevier.com/content/author/author_id/7006057106,7006057106,Iwao K.,Iwao,K.,K.,true,60008724
145,true,3,https://api.elsevier.com/content/author/author_id/7005677271,7005677271,Simms E.,Simms,E. L.,E.L.,true,60008724
145,true,4,https://api.elsevier.com/content/author/author_id/6701853206,6701853206,Ohsaki N.,Ohsaki,N.,N.,true,60008724
145,true,5,https://api.elsevier.com/content/author/author_id/7404434217,7404434217,Hall D.,Hall,D.,D.,true,60008724
146,true,1,https://api.elsevier.com/content/author/author_id/35352931400,35352931400,Williams J.,Williams,J. B.,J.B.,true,60000356
147,true,1,https://api.elsevier.com/content/author/author_id/7006307773,7006307773,Janzen F.,Janzen,F. J.,F.J.,true,60029278
148,true,1,https://api.elsevier.com/content/author/author_id/7005866211,7005866211,Andrew N.,Andrew,N. L.,N.L.,true,60025709
149,true,1,https://api.elsevier.com/content/author/author_id/7003341080,7003341080,Shure D.,Shure,D. J.,D.J.,true,60000928
149,true,2,https://api.elsevier.com/content/author/author_id/55712126800,55712126800,Wilson L.,Wilson,L. A.,L.A.,true,60000928
150,true,1,https://api.elsevier.com/content/author/author_id/7201705406,7201705406,Williamson C.,Williamson,C. E.,C.E.,true,60000060
151,true,1,https://api.elsevier.com/content/author/author_id/7003583368,7003583368,Zangerl A.,Zangerl,A. R.,A.R.,true,60000745
151,true,2,https://api.elsevier.com/content/author/author_id/35408165100,35408165100,Berenbaum M.,Berenbaum,M. R.,M.R.,true,60000745
152,true,1,https://api.elsevier.com/content/author/author_id/7201639608,7201639608,Pastor J.,Pastor,J.,J.,true,60009875
152,true,2,https://api.elsevier.com/content/author/author_id/7004029292,7004029292,Dewey B.,Dewey,B.,B.,true,60009875
152,true,3,https://api.elsevier.com/content/author/author_id/7006543659,7006543659,Naiman R.,Naiman,R. J.,R.J.,true,60009875
152,true,4,https://api.elsevier.com/content/author/author_id/6603917425,6603917425,McInnes P.,McInnes,P. F.,P.F.,true,60009875
152,true,5,https://api.elsevier.com/content/author/author_id/7403234648,7403234648,Cohen Y.,Cohen,Y.,Y.,true,60009875
153,true,1,https://api.elsevier.com/content/author/author_id/7401530132,7401530132,Harper R.,Harper,R. G.,R.G.,true,60031975
153,true,2,https://api.elsevier.com/content/author/author_id/7005705727,7005705727,Juliano S.,Juliano,S. A.,S.A.,true,60031975
153,true,3,https://api.elsevier.com/content/author/author_id/7404237606,7404237606,Thompson C.,Thompson,C. F.,C.F.,true,60031975
154,true,1,https://api.elsevier.com/content/author/author_id/7003821215,7003821215,Hanks L.,Hanks,L. M.,L.M.,true,60020304
154,true,2,https://api.elsevier.com/content/author/author_id/7006542660,7006542660,Denno R.,Denno,R. F.,R.F.,true,60020304
155,true,1,https://api.elsevier.com/content/author/author_id/7003440508,7003440508,Kadmon R.,Kadmon,R.,R.,true,60007903
156,true,1,https://api.elsevier.com/content/author/author_id/7404785890,7404785890,Wilson S.,Wilson,S. D.,S.D.,true,60030101
156,true,2,https://api.elsevier.com/content/author/author_id/7005020351,7005020351,Tilman D.,Tilman,D.,D.,true,60030101
157,true,1,https://api.elsevier.com/content/author/author_id/7004041090,7004041090,Closs G.,Closs,G.,G.,NA,NA
157,true,2,https://api.elsevier.com/content/author/author_id/36920834600,36920834600,Watterson G.,Watterson,G. A.,G.A.,NA,NA
157,true,3,https://api.elsevier.com/content/author/author_id/7102545461,7102545461,Donnelly P.,Donnelly,P. J.,P.J.,NA,NA
158,true,1,https://api.elsevier.com/content/author/author_id/7004134121,7004134121,Dukas R.,Dukas,R.,R.,true,60004923
158,true,2,https://api.elsevier.com/content/author/author_id/7005150817,7005150817,Ellner S.,Ellner,S.,S.,true,60004923
159,true,1,https://api.elsevier.com/content/author/author_id/7004517487,7004517487,Bollinger E.,Bollinger,E. K.,E.K.,true,60032706
159,true,2,https://api.elsevier.com/content/author/author_id/55418133800,55418133800,Harper S.,Harper,S. J.,S.J.,true,60032706
159,true,3,https://api.elsevier.com/content/author/author_id/7102177448,7102177448,Barrett G.,Barrett,G. W.,G.W.,true,60032706
160,true,1,https://api.elsevier.com/content/author/author_id/7003988847,7003988847,Galen C.,Galen,C.,C.,true,60006173
160,true,2,https://api.elsevier.com/content/author/author_id/36829182500,36829182500,M. L. Stanto,M. L. Stanto,NA,NA,true,60006173
161,true,1,https://api.elsevier.com/content/author/author_id/7006037325,7006037325,Turkington R.,Turkington,R.,R.,true,60010365
161,true,2,https://api.elsevier.com/content/author/author_id/7402149550,7402149550,Klein E.,Klein,E.,E.,true,60010365
161,true,3,https://api.elsevier.com/content/author/author_id/7003289599,7003289599,Chanway C.,Chanway,C. P.,C.P.,true,60010365
162,true,1,https://api.elsevier.com/content/author/author_id/7006227957,7006227957,Osawa A.,Osawa,A.,A.,true,60015481
162,true,2,https://api.elsevier.com/content/author/author_id/7404224031,7404224031,Allen R.,Allen,R. B.,R.B.,true,60015481
163,true,1,https://api.elsevier.com/content/author/author_id/7402851149,7402851149,Meyer G.,Meyer,G. A.,G.A.,true,60007776
163,true,2,https://api.elsevier.com/content/author/author_id/7006026061,7006026061,Root R.,Root,R. B.,R.B.,true,60007776
164,true,1,https://api.elsevier.com/content/author/author_id/7101693496,7101693496,Hutchings J.,Hutchings,J. A.,J.A.,true,60019000
165,true,1,https://api.elsevier.com/content/author/author_id/35586801800,35586801800,Vander Wall S.,Vander Wall,S. B.,S.B.,true,60001769
166,true,1,https://api.elsevier.com/content/author/author_id/7006304541,7006304541,Carpenter F.,Carpenter,F. L.,F.L.,true,60007278
166,true,2,https://api.elsevier.com/content/author/author_id/7003916789,7003916789,Hixon M.,Hixon,M. A.,M.A.,true,60007278
166,true,3,https://api.elsevier.com/content/author/author_id/6603602489,6603602489,Beuchat C.,Beuchat,C. A.,C.A.,true,60007278
166,true,4,https://api.elsevier.com/content/author/author_id/7403934544,7403934544,Russell R.,Russell,R. W.,R.W.,true,60007278
166,true,5,https://api.elsevier.com/content/author/author_id/7103157939,7103157939,Paton D.,Paton,D. C.,D.C.,true,60007278
167,true,1,https://api.elsevier.com/content/author/author_id/7006942837,7006942837,Callaway R.,Callaway,R. M.,R.M.,true,60029241
167,true,2,https://api.elsevier.com/content/author/author_id/26643187300,26643187300,Davis F.,Davis,F. W.,F.W.,true,60029241
168,true,1,https://api.elsevier.com/content/author/author_id/7004090650,7004090650,Cyr H.,Cyr,H.,H.,true,60017474
168,true,2,https://api.elsevier.com/content/author/author_id/57203077274,57203077274,Pace M.,Pace,M. L.,M.L.,true,60017474
169,true,1,https://api.elsevier.com/content/author/author_id/7102454146,7102454146,Drake D.,Drake,D. R.,D.R.,true,60013791
169,true,2,https://api.elsevier.com/content/author/author_id/7003674132,7003674132,Mueller-Dombois D.,Mueller-Dombois,D.,D.,true,60013791
170,true,1,https://api.elsevier.com/content/author/author_id/6602097039,6602097039,Rosemond A.D.,Rosemond,A. D.,A.D.,true,60003915
170,true,2,https://api.elsevier.com/content/author/author_id/57209227744,57209227744,Mulholland P.J.,Mulholland,P. J.,P.J.,true,60003915
170,true,3,https://api.elsevier.com/content/author/author_id/7103277106,7103277106,Elwood J.W.,Elwood,J. W.,J.W.,true,60003915
171,true,1,https://api.elsevier.com/content/author/author_id/54792020400,54792020400,Hill J.,Hill,J.,J.,true,60029747
171,true,2,https://api.elsevier.com/content/author/author_id/7102260436,7102260436,Grossman G.,Grossman,G. D.,G.D.,true,60029747
172,true,1,https://api.elsevier.com/content/author/author_id/6602210686,6602210686,Goldwasser L.,Goldwasser,L.,L.,true,60012708
172,true,2,https://api.elsevier.com/content/author/author_id/7006132592,7006132592,Roughgarden J.,Roughgarden,J.,J.,true,60012708
173,true,1,https://api.elsevier.com/content/author/author_id/6603246083,6603246083,Lebkuecher J.,Lebkuecher,J. G.,J.G.,true,60003915
173,true,2,https://api.elsevier.com/content/author/author_id/6602732339,6602732339,Eickmeier W.,Eickmeier,W. G.,W.G.,true,60003915
174,true,1,https://api.elsevier.com/content/author/author_id/56885159000,56885159000,Groffman P.M.,Groffman,P. M.,P.M.,true,60017474
174,true,2,https://api.elsevier.com/content/author/author_id/7006751939,7006751939,Zak D.R.,Zak,D. R.,D.R.,true,60017474
174,true,3,https://api.elsevier.com/content/author/author_id/7201719102,7201719102,Christensen S.,Christensen,S.,S.,true,60017474
174,true,4,https://api.elsevier.com/content/author/author_id/7005232591,7005232591,Mosier A.,Mosier,A.,A.,true,60017474
174,true,5,https://api.elsevier.com/content/author/author_id/7102334551,7102334551,Tiedje J.M.,Tiedje,J. M.,J.M.,true,60017474
175,true,1,https://api.elsevier.com/content/author/author_id/6506575472,6506575472,Hechtel L.,Hechtel,L. J.,L.J.,true,60031975
175,true,2,https://api.elsevier.com/content/author/author_id/57198711488,57198711488,Johnson C.,Johnson,C. L.,C.L.,true,60031975
175,true,3,https://api.elsevier.com/content/author/author_id/7005705727,7005705727,Juliano S.,Juliano,S. A.,S.A.,true,60031975
176,true,1,https://api.elsevier.com/content/author/author_id/7403582071,7403582071,Gordon D.,Gordon,D. R.,D.R.,NA,NA
176,true,2,https://api.elsevier.com/content/author/author_id/7201912491,7201912491,Rice K.,Rice,K. J.,K.J.,NA,NA
177,true,1,https://api.elsevier.com/content/author/author_id/35918224500,35918224500,Warner S.C.,Warner,S. C.,S.C.,true,60001439
177,true,2,https://api.elsevier.com/content/author/author_id/7202590200,7202590200,Travis J.,Travis,J.,J.,true,60001439
177,true,3,https://api.elsevier.com/content/author/author_id/7003282695,7003282695,Dunson W.A.,Dunson,W. A.,W.A.,true,60001439
178,true,1,https://api.elsevier.com/content/author/author_id/7003428798,7003428798,Matlack G.,Matlack,G. R.,G.R.,true,60119141
178,true,2,https://api.elsevier.com/content/author/author_id/7004524488,7004524488,Gleeson S.,Gleeson,S. K.,S.K.,true,60119141
178,true,3,https://api.elsevier.com/content/author/author_id/7403301653,7403301653,Good R.,Good,R. E.,R.E.,true,60119141
179,true,1,https://api.elsevier.com/content/author/author_id/57203048291,57203048291,Friend A.,Friend,A. D.,A.D.,true,60021918
179,true,2,https://api.elsevier.com/content/author/author_id/55666024500,55666024500,Schugart H.,Schugart,H. H.,H.H.,true,60021918
179,true,3,https://api.elsevier.com/content/author/author_id/7005395607,7005395607,Running S.,Running,S. W.,S.W.,true,60021918
180,true,1,https://api.elsevier.com/content/author/author_id/6603194706,6603194706,Sallabanks R.,Sallabanks,R.,R.,true,60012317
181,true,1,https://api.elsevier.com/content/author/author_id/7006275187,7006275187,Harder L.,Harder,L. D.,L.D.,true,60002306
181,true,2,https://api.elsevier.com/content/author/author_id/7201982686,7201982686,Barrett S.,Barrett,S. C.H.,S.C.H.,true,60002306
182,true,1,https://api.elsevier.com/content/author/author_id/7004097141,7004097141,Blinn D.,Blinn,D. W.,D.W.,true,60023517
183,true,1,https://api.elsevier.com/content/author/author_id/7006035288,7006035288,Schluter D.,Schluter,D.,D.,true,60010365
184,true,1,https://api.elsevier.com/content/author/author_id/57210457770,57210457770,Gilbert G.S.,Gilbert,G. S.,G.S.,true,60032179
184,true,2,https://api.elsevier.com/content/author/author_id/7006977897,7006977897,Parke J.L.,Parke,J. L.,J.L.,true,60032179
184,true,3,https://api.elsevier.com/content/author/author_id/7103072934,7103072934,Clayton M.K.,Clayton,M. K.,M.K.,true,60032179
184,true,4,https://api.elsevier.com/content/author/author_id/7005267687,7005267687,Handelsman J.,Handelsman,J.,J.,true,60032179
185,true,1,https://api.elsevier.com/content/author/author_id/35085824500,35085824500,Chappell M.,Chappell,M. A.,M.A.,true,60029526
185,true,2,https://api.elsevier.com/content/author/author_id/6602471519,6602471519,Shoemaker V.,Shoemaker,V. H.,V.H.,true,60029526
185,true,3,https://api.elsevier.com/content/author/author_id/7005861502,7005861502,Janes D.,Janes,D. N.,D.N.,true,60029526
185,true,4,https://api.elsevier.com/content/author/author_id/7005810881,7005810881,Maloney S.,Maloney,S. K.,S.K.,true,60029526
185,true,5,https://api.elsevier.com/content/author/author_id/7007041737,7007041737,Bucher T.,Bucher,T. L.,T.L.,true,60029526
186,true,1,https://api.elsevier.com/content/author/author_id/6701356968,6701356968,Mittelbach G.,Mittelbach,G. G.,G.G.,true,60031707
186,true,2,https://api.elsevier.com/content/author/author_id/6603791253,6603791253,Osenberg C.,Osenberg,C. W.,C.W.,true,60031707
187,true,1,https://api.elsevier.com/content/author/author_id/35554794700,35554794700,Gaines S.,Gaines,S. D.,S.D.,true,60011460
187,true,2,https://api.elsevier.com/content/author/author_id/7006871355,7006871355,Bertness M.,Bertness,M.,M.,true,60011460
188,true,1,https://api.elsevier.com/content/author/author_id/7006833126,7006833126,Morand S.,Morand,S.,S.,true,60031625
188,true,2,https://api.elsevier.com/content/author/author_id/57193754712,57193754712,Pointier J.,Pointier,J. P.,J.P.,true,60031625
188,true,3,https://api.elsevier.com/content/author/author_id/7005618380,7005618380,Borel G.,Borel,G.,G.,true,60031625
188,true,4,https://api.elsevier.com/content/author/author_id/7005670468,7005670468,Theron A.,Theron,A.,A.,true,60031625
189,true,1,https://api.elsevier.com/content/author/author_id/7403426803,7403426803,Porter J.H.,Porter,J. H.,J.H.,true,60021918
189,true,2,https://api.elsevier.com/content/author/author_id/6506488524,6506488524,Dooley Jnr J.L.,Dooley Jnr,J. L.,J.L.,true,60021918
190,true,1,https://api.elsevier.com/content/author/author_id/7006611725,7006611725,Sterner R.,Sterner,R. W.,R.W.,true,60003467
191,true,1,https://api.elsevier.com/content/author/author_id/6603300881,6603300881,Tinkle D.,Tinkle,D. W.,D.W.,true,60006297
191,true,2,https://api.elsevier.com/content/author/author_id/7004350851,7004350851,Dunham A.,Dunham,A. E.,A.E.,true,60006297
191,true,3,https://api.elsevier.com/content/author/author_id/7006102329,7006102329,Congdon J.,Congdon,J. D.,J.D.,true,60006297
192,true,1,https://api.elsevier.com/content/author/author_id/7103163336,7103163336,Mathis A.,Mathis,A.,A.,true,60015186
192,true,2,https://api.elsevier.com/content/author/author_id/7410288730,7410288730,Smith R.,Smith,R. J.F.,R.J.F.,true,60015186
193,true,1,https://api.elsevier.com/content/author/author_id/7003816787,7003816787,Hensley F.,Hensley,F. R.,F.R.,true,60013959
194,true,1,https://api.elsevier.com/content/author/author_id/7004456961,7004456961,Showers W.B.,Showers,W. B.,W.B.,true,60001989
194,true,2,https://api.elsevier.com/content/author/author_id/6602961444,6602961444,Keaster A.J.,Keaster,A. J.,A.J.,true,60001989
194,true,3,https://api.elsevier.com/content/author/author_id/7003972571,7003972571,Raulston J.R.,Raulston,J. R.,J.R.,true,60001989
194,true,4,https://api.elsevier.com/content/author/author_id/7003904463,7003904463,Hendrix W.H.I.I.,Hendrix,W. H.I.I.,W.H.I.I.,true,60001989
194,true,5,https://api.elsevier.com/content/author/author_id/7006500328,7006500328,Derrick M.E.,Derrick,M. E.,M.E.,true,60001989
194,true,6,https://api.elsevier.com/content/author/author_id/6507297785,6507297785,McCorcle M.D.,McCorcle,M. D.,M.D.,true,60001989
194,true,7,https://api.elsevier.com/content/author/author_id/56289965500,56289965500,Robinson J.F.,Robinson,J. F.,J.F.,true,60001989
194,true,8,https://api.elsevier.com/content/author/author_id/7005063255,7005063255,Way M.O.,Way,M. O.,M.O.,true,60001989
194,true,9,https://api.elsevier.com/content/author/author_id/57225437088,57225437088,Wallendorf M.J.,Wallendorf,M. J.,M.J.,true,60001989
194,true,10,https://api.elsevier.com/content/author/author_id/57213587345,57213587345,Goodenough J.L.,Goodenough,J. L.,J.L.,true,60001989
195,true,1,https://api.elsevier.com/content/author/author_id/7003326930,7003326930,Urabe J.,Urabe,J.,J.,true,60092512
196,true,1,https://api.elsevier.com/content/author/author_id/7101618741,7101618741,Findlay S.,Findlay,S.,S.,true,60017474
196,true,2,https://api.elsevier.com/content/author/author_id/57212156732,57212156732,Howe K.,Howe,K.,K.,true,60017474
196,true,3,https://api.elsevier.com/content/author/author_id/6603751637,6603751637,Fontvieille D.,Fontvieille,D.,D.,true,60017474
197,true,1,https://api.elsevier.com/content/author/author_id/7005583977,7005583977,Arnott S.,Arnott,S. E.,S.E.,true,60032706
197,true,2,https://api.elsevier.com/content/author/author_id/7006500936,7006500936,Vanni M.,Vanni,M. J.,M.J.,true,60032706
198,true,1,https://api.elsevier.com/content/author/author_id/7202687819,7202687819,Christensen K.,Christensen,K. M.,K.M.,true,60023517
198,true,2,https://api.elsevier.com/content/author/author_id/7004648942,7004648942,Whitham T.,Whitham,T. G.,T.G.,true,60023517
199,true,1,https://api.elsevier.com/content/author/author_id/7004374587,7004374587,Hershey A.,Hershey,A. E.,A.E.,true,60009875
199,true,2,https://api.elsevier.com/content/author/author_id/7201639608,7201639608,Pastor J.,Pastor,J.,J.,true,60009875
199,true,3,https://api.elsevier.com/content/author/author_id/7401663065,7401663065,Peterson B.,Peterson,B. J.,B.J.,true,60009875
199,true,4,https://api.elsevier.com/content/author/author_id/7006380320,7006380320,Kling G.,Kling,G. W.,G.W.,true,60009875
200,true,1,https://api.elsevier.com/content/author/author_id/6603405908,6603405908,Del Vecchio T.,Del Vecchio,T. A.,T.A.,true,60023517
200,true,2,https://api.elsevier.com/content/author/author_id/7006666680,7006666680,Gehring C.,Gehring,C. A.,C.A.,true,60023517
200,true,3,https://api.elsevier.com/content/author/author_id/7005899270,7005899270,Cobb N.,Cobb,N. S.,N.S.,true,60023517
