@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,4,https://api.elsevier.com/content/author/author_id/7003436425,7003436425,Siccama T.,Siccama,Thomas G.,T.G.,59,true,60005455
true,5,https://api.elsevier.com/content/author/author_id/7102810619,7102810619,Watt F.,Watt,Fiona,F.,59,true,60005455
true,1,https://api.elsevier.com/content/author/author_id/36137938400,36137938400,Thomlinson J.,Thomlinson,John R.,J.R.,60,true,60071503
true,2,https://api.elsevier.com/content/author/author_id/7201394015,7201394015,Serrano M.,Serrano,Mayra I.,M.I.,60,true,60071503
true,3,https://api.elsevier.com/content/author/author_id/7103065927,7103065927,López T.,López,Tania Del M.,T.D.M.,60,true,60071503
true,4,https://api.elsevier.com/content/author/author_id/7004375740,7004375740,Aide T.,Aide,T. Mitchell,T.M.,60,true,60071503
true,5,https://api.elsevier.com/content/author/author_id/7401859637,7401859637,Zimmerman J.,Zimmerman,Jess K.,J.K.,60,true,60071503
true,1,https://api.elsevier.com/content/author/author_id/6602146402,6602146402,Woolbright L.,Woolbright,Lawrence L.,L.L.,61,true,60005738
true,1,https://api.elsevier.com/content/author/author_id/55915600100,55915600100,Gascon C.,Gascon,Claude,C.,62,true,60029159
true,1,https://api.elsevier.com/content/author/author_id/57206348562,57206348562,Lugo A.E.,Lugo,Ariel E.,A.E.,63,true,60071509
true,2,https://api.elsevier.com/content/author/author_id/35614096800,35614096800,Scatena F.N.,Scatena,F. N.,F.N.,63,true,60071509
true,1,https://api.elsevier.com/content/author/author_id/6603823042,6603823042,Covich A.,Covich,Alan P.,A.P.,64,true,60009226
true,2,https://api.elsevier.com/content/author/author_id/6701369392,6701369392,Crowl T.,Crowl,Todd A.,T.A.,64,true,60031706
true,3,https://api.elsevier.com/content/author/author_id/35606846100,35606846100,Johnson S.,Johnson,Sherri L.,S.L.,64,true,60030931
true,4,https://api.elsevier.com/content/author/author_id/57207528712,57207528712,Pyron M.,Pyron,Mark,M.,64,true,60007313
true,1,https://api.elsevier.com/content/author/author_id/7403968960,7403968960,Sun D.,Sun,Dan,D.,65,true,60028929
true,2,https://api.elsevier.com/content/author/author_id/6505488706,6505488706,Dickkinson G.,Dickkinson,Geoff R.,G.R.,65,true,60028929
true,1,https://api.elsevier.com/content/author/author_id/7402732583,7402732583,Fu S.,Fu,Shenglei,S.,66,true,60030948
true,2,https://api.elsevier.com/content/author/author_id/6507311996,6507311996,Rodríguez Pedraza C.,Rodríguez Pedraza,Carlos,C.,66,true,60071509
true,3,https://api.elsevier.com/content/author/author_id/57206348562,57206348562,Lugo A.E.,Lugo,Ariel E.,A.E.,66,true,60071509
true,1,https://api.elsevier.com/content/author/author_id/7402361326,7402361326,Walker L.,Walker,Lawrence R.,L.R.,67,true,60031892
true,2,https://api.elsevier.com/content/author/author_id/7006433468,7006433468,Zarin D.,Zarin,Daniel J.,D.J.,67,true,60027576
true,3,https://api.elsevier.com/content/author/author_id/6603763786,6603763786,Fetcher N.,Fetcher,Ned,N.,67,true,60071503
true,4,https://api.elsevier.com/content/author/author_id/7003753839,7003753839,Myster R.,Myster,Randall W.,R.W.,67,true,60071503
true,5,https://api.elsevier.com/content/author/author_id/7410012841,7410012841,Johnson A.,Johnson,Arthur H.,A.H.,67,true,60006297
true,1,https://api.elsevier.com/content/author/author_id/7005181045,7005181045,Vandermeer J.,Vandermeer,John,J.,68,true,60025778
true,2,https://api.elsevier.com/content/author/author_id/57204401015,57204401015,Boucher D.,Boucher,Douglas,D.,68,true,60006328
true,3,https://api.elsevier.com/content/author/author_id/6701702950,6701702950,Perfecto I.,Perfecto,Ivette,I.,68,true,60025778
true,4,https://api.elsevier.com/content/author/author_id/6506702625,6506702625,De La Cerda I.G.,De La Cerda,Iñigo Granzow,I.G.,68,true,60025778
