"","ISO","NAME","X","Y","2010","2020","2030","2040","2050","2060","2070","2080","2090","2100"
"2785","CHN","Yu Xian","114.556997054568","39.8359960332851","147163.910659943","176285.93722959","195493.89754164","204840.103741897","205362.540309063","199424.946269899","188545.202911166","175181.152781675","0","0"
"2786","CHN","ShangHaiShi","121.200786621485","30.9884385351829","147156.318923622","176276.843176934","195483.812609024","204829.53666707","205351.946283331","199414.658546494","188535.476440465","175172.115721472","0","0"
"2787","CHN","AnQingShi","116.701099795256","30.3233905188446","147129.747846496","176245.013992637","195448.515344865","204792.551905178","205314.867193268","199378.651514577","188501.433793013","175140.486010759","0","0"
"2788","CHN","ChenZhouShi","112.850277234494","25.1832091867014","147106.972637531","176217.731834668","195418.260547015","204760.850680698","205283.085116072","199347.788344363","188472.254380912","175113.374830148","0","0"
"2789","CHN","Nan Xian","112.397249075565","29.3688700443318","147100.32986825","176209.774538593","195409.436230975","204751.604490225","205273.815343557","199338.786586384","188463.743719049","175105.46740247","0","0"
"2790","CHN","Qian Xian","108.228998002655","34.5309999598559","146862.13914116","175924.448636501","195093.021470126","204420.062517545","204941.427786214","199016.00926456","188158.575700821","174821.929638582","0","0"
"2791","CHN","Lianzhou","112.3712","24.78186","146771.987272341","175816.456761208","194973.262895303","204294.578503981","204815.623730646","198893.842549129","188043.073861253","174714.614548665","0","0"
"2792","CHN","XingTaiShi","114.67458829209","37.1218317617962","146756.803799698","175798.268655895","194953.09303007","204273.444354329","204794.435679182","198873.26710232","188023.620919852","174696.540428257","0","0"
"2793","CHN","Yingchuan","113.46389","34.16278","146742.569294095","175781.217307164","194934.183781413","204253.631089029","204774.571880935","198853.977620936","188005.383787289","174679.595940376","0","0"
"2794","CHN","Gaocheng","114.824998982549","38.0320000637279","146682.784370563","175709.601642496","194854.764937057","204170.415374771","204691.143928295","198772.961799124","187928.787830523","174608.429091272","0","0"
"2795","CHN","Wangjiang","116.674004020196","30.1270029548677","146587.887666543","175595.925984292","194728.703279348","204038.32693944","204558.718606644","198644.365256564","187807.206946766","174495.465838727","0","0"
"2796","CHN","LiaoChengShi","115.704698023049","36.6527070781918","146581.244897261","175587.968688218","194719.878963308","204029.080748967","204549.448834129","198635.363498585","187798.696284904","174487.558411049","0","0"
"2797","CHN","ZaoZhuangShi","117.245737392558","35.2222203994798","146479.70542396","175466.335733939","194584.99298956","203887.746123163","204407.753739963","198497.765198047","187668.604739285","174366.687730826","0","0"
"2798","CHN","GuiLinShi","110.337692825185","25.3990396457957","146294.656851121","175244.668200441","194339.172757028","203630.173674269","204149.524362745","198247.001940057","187431.52201596","174146.409388363","0","0"
"2799","CHN","Jingxian","116.256997937896","37.6890009588382","146273.779576237","175219.659555637","194311.439192332","203601.114218496","204120.390791981","198218.710700694","187404.774221534","174121.557472804","0","0"
"2800","CHN","TaiAnShi","117.162784751821","36.0654379826815","146192.16841078","175121.898489581","194203.026166702","203487.518164112","204006.505015362","198108.117674093","187300.214661504","174024.409075615","0","0"
"2801","CHN","Dayi","103.516093956922","30.583698988909","145958.722518891","174842.256370399","193892.914488739","203162.580613199","203680.738724102","197791.770179397","187001.125687464","173746.519474354","0","0"
"2802","CHN","YunChengShi","111.529089047976","35.5126220617683","145827.765067344","174685.383962078","193718.949401101","202980.298572443","203497.991780224","197614.306950666","186833.344067881","173590.630185842","0","0"
"2803","CHN","ShangQiuShi","115.551535168002","34.1775983973722","145743.307000766","174584.212626276","193606.75452574","202862.739864998","203380.133243956","197499.856027788","186725.137081338","173490.092891077","0","0"
"2804","CHN","BengBuShi","117.558305944475","32.9928204388144","145681.624143153","174510.323448444","193524.814448229","202776.882382033","203294.056784883","197416.268275124","186646.109506896","173416.666776923","0","0"
"2805","CHN","Tongnan","105.82504406309","30.1790230444241","145627.533021862","174445.528323267","193452.959303335","202701.591973895","203218.574351542","197342.968245866","186576.808403156","173352.277722972","0","0"
"2806","CHN","LangFangShi","116.784366024802","39.3034941485927","145114.141853114","173830.543012384","192770.96573513","201986.993538757","202502.153361413","196647.260950621","185919.055822035","172741.146526704","0","0"
"2807","CHN","ChengDuShi","103.612421559943","30.499553508947","145080.928006707","173790.756532012","192726.844154932","201940.762586391","202455.804498835","196602.252160725","185876.502512721","172701.609388313","0","0"
"2808","CHN","YiBinShi","105.1642981726","28.8241537718878","144748.789542638","173392.891728298","192285.628352952","201478.453062734","201992.315873059","196152.164261768","185450.969419575","172306.238004406","0","0"
"2809","CHN","Dongkou","110.561303037663","27.0636369998988","144655.790772698","173281.489583258","192162.087928397","201349.00639611","201862.539057841","196026.13965006","185331.820153494","172195.534016912","0","0"
"2810","CHN","TaiYuanShi","112.192232437817","37.8871065438382","144605.495519567","173221.24148441","192095.275249811","201278.999525385","201792.353637367","195957.983482503","185267.382285103","172135.663493063","0","0"
"2811","CHN","WuHuShi","118.615577862184","31.1575255336307","144569.43477204","173178.044734293","192047.371819882","201228.80591996","201742.03201514","195909.116796331","185221.181549276","172092.737457096","0","0"
"2812","CHN","Licheng","118.686997963021","25.3670019902322","144567.53683796","173175.771221129","192044.850586728","201226.164151253","201739.383508707","195906.54486548","185218.749931601","172090.478192045","0","0"
"2813","CHN","Zhangjiachuan","106.199003036826","34.9919979220701","144492.568441784","173085.967451148","191945.261877138","201121.814287342","201634.767504603","195804.953596858","185122.701033434","172001.237222535","0","0"
"2814","CHN","Zanhuang","114.368995937288","37.6530010801541","144405.263474086","172981.3858456","191829.285152046","201000.292926838","201512.936208684","195686.644777704","185010.846620378","171897.311030193","0","0"
"2815","CHN","Shache","77.24056","38.41667","144333.14197903","172894.992345365","191733.478292187","200899.905715987","201412.29296423","195588.911405359","184918.445148723","171811.458958259","0","0"
"2816","CHN","Ta-chai","106.659281021583","26.6853579937829","144293.285363342","172847.248568919","191680.532395949","200844.428573148","201356.674329137","195534.900857484","184867.381177546","171764.01439219","0","0"
"2817","CHN","LinYiShi","118.487675003628","35.1282610014637","144263.867385096","172812.009114876","191641.45328206","200803.481158195","201315.622479425","195495.03592929","184829.691103581","171728.995783901","0","0"
"2818","CHN","Hongtong","111.671003036285","36.258000919829","144205.980395644","172742.666963372","191564.555670857","200722.907212644","201234.843033218","195416.592038329","184755.52676449","171660.088199849","0","0"
"2819","CHN","ZiYangShi","104.622674170046","30.2046549190199","144173.715516277","172704.017239582","191521.694707236","200677.997144631","201189.818423857","195372.869213859","184714.189264013","171621.680693984","0","0"
"2820","CHN","ShangQiuShi","115.876097279467","34.1020092450017","144148.093406192","172673.324811867","191487.658059655","200642.333267092","201154.063587012","195338.148147368","184681.362425399","171591.180615796","0","0"
"2821","CHN","JieYangShi","116.283239309109","23.068113767565","144146.195472111","172671.051298703","191485.136826501","200639.691498385","201151.415080579","195335.576216517","184678.930807724","171588.921350746","0","0"
"2822","CHN","Puyang","119.88872","29.45679","143984.871075278","172477.802679756","191270.832008396","200415.141158323","200926.292033773","195116.962094167","184472.243305339","171396.883821419","0","0"
"2823","CHN","Taozhou","119.415998020848","30.8879980062922","143926.984085825","172408.460528252","191193.934397193","200334.567212772","200845.512587566","195038.518203205","184398.078966248","171327.976237367","0","0"
"2824","CHN","Lianyuan","111.663901996682","27.6971920181185","143753.323117469","172200.434073739","190963.241563586","200092.845376117","200603.174248946","194803.186530322","184175.585948974","171121.253485209","0","0"
"2825","CHN","MeiShanShi","103.707552667084","29.7403413953329","143438.266060123","171823.030888501","190544.716859993","199654.31177082","200163.522181066","194376.246009026","183771.937414904","170746.21548676","0","0"
"2826","CHN","Fanjiatun","125.069995916929","43.7129980364535","143153.575948063","171482.003913889","190166.531886867","199258.046464828","199766.246216115","193990.456381348","183407.194763636","170407.325729125","0","0"
"2827","CHN","Shuangzhong","116.22199697555","29.7359980328744","143149.780079903","171477.456887561","190161.489420559","199252.762927415","199760.949203249","193985.312519646","183402.331528286","170402.807199023","0","0"
"2828","CHN","Wuyuan","108.272998934673","41.0910010610654","142956.190803702","171245.558544825","189904.323638833","198983.30251934","199490.801547082","193722.975572825","183154.306525424","170172.362163832","0","0"
"2829","CHN","Kueitan","115.973002955352","23.0759980136826","142874.579638245","171147.797478769","189795.910613203","198869.706464956","199376.915770463","193612.382546224","183049.746965393","170075.213766643","0","0"
"2830","CHN","Lixin","116.191001065922","33.1359999671625","142844.212692959","171111.421268144","189755.570882736","198827.43816565","199334.539667535","193571.231652605","183010.841082591","170039.065525829","0","0"
"2831","CHN","Xun Xian","114.529996977923","35.6630019936243","142790.121571667","171046.626142968","189683.715737842","198752.147757512","199259.057234194","193497.931623347","182941.53997885","169974.676471878","0","0"
"2832","CHN","Niushan","118.766000025016","34.5159969371596","142749.315988939","170997.74560994","189629.509225027","198695.34973032","199202.114345884","193442.635110046","182889.260198835","169926.102273284","0","0"
"2833","CHN","BengBuShi","117.235791247547","32.8954406063503","142545.288075296","170753.342944802","189358.476660953","198411.359594359","198917.399904336","193166.152543544","182627.86129876","169683.231280312","0","0"
"2834","CHN","ShangRaoShi","118.035294449359","28.5955546110399","142446.595503115","170635.12026027","189227.372536936","198273.987621615","198779.677569819","193032.412139283","182501.417179654","169565.749497665","0","0"
"2835","CHN","HeZeShi","115.184420581448","35.0046503631606","142420.02442599","170603.291075972","189192.075272778","198237.002859723","198742.598479757","192996.405107366","182467.374532202","169534.119786953","0","0"
"2836","CHN","HengYangShi","112.093688772433","27.1263596706265","142315.638051568","170478.247851948","189053.407449298","198091.705580859","198596.930625942","192854.948910551","182333.63556007","169409.860209153","0","0"
"2837","CHN","Yun Xian","110.817001984138","32.8090029689391","142311.842183407","170473.70082562","189048.36498299","198086.422043446","198591.633613076","192849.805048849","182328.77232472","169405.341679051","0","0"
"2838","CHN","ShengZhiXiaXianJiXingZhengQuHua","112.628857763101","30.1712220143734","142303.301480045","170463.470016381","189037.019433796","198074.534084266","198579.715334127","192838.231360018","182317.830045182","169395.174986322","0","0"
"2839","CHN","LuoHeShi","113.851866839432","33.6411392222775","142232.12895203","170378.213272728","188942.473190514","197975.467757768","198480.396342889","192741.783953099","182226.644382365","169310.452546914","0","0"
"2840","CHN","HangZhouShi","120.073447279965","30.3876222219323","142210.302710106","170352.067871342","188913.479009241","197945.087417642","198449.93851891","192712.20674831","182198.680779101","169284.470998828","0","0"
"2841","CHN","ChangZhiShi","113.05708835778","36.3117658301617","142167.599193297","170300.91382515","188856.751263273","197885.647621744","198390.347124167","192654.338304159","182143.969381411","169233.637535183","0","0"
"2842","CHN","Qiaotou","101.693998977783","36.9340000759677","142118.252907207","170241.802482884","188791.199201264","197816.961635372","198321.485956909","192587.468102028","182080.747321858","169174.89664386","0","0"
"2843","CHN","NanYangShi","112.020692467641","33.2690745579381","142113.508072006","170236.118699973","188784.896118378","197810.357213605","198314.864690826","192581.0382749","182074.66827767","169169.248481232","0","0"
"2844","CHN","NingDeShi","120.253430474806","27.1077925552843","142040.43760991","170148.588443156","188687.828641943","197708.649118401","198212.897193155","192482.018937129","181981.050997178","169082.266776773","0","0"
"2845","CHN","JinHuaShi","119.98329353117","28.8494446652202","141920.867762845","170005.357113819","188528.99095323","197542.217689884","198046.041287876","192319.987293505","181827.859083645","168939.933078566","0","0"
"2846","CHN","WeiFangShi","118.428537334224","36.3059706480715","141881.960114197","169958.750093956","188477.305673569","197488.061431399","197991.746905999","192267.262711055","181778.010921305","168893.618145023","0","0"
"2847","CHN","Anxiang","112.15","29.4","141847.79730075","169917.826857002","188431.923476794","197440.50959468","197944.073790205","192220.967955734","181734.241803153","168852.951374107","0","0"
"2848","CHN","PuYangShi","115.485363803303","35.7548463671954","141792.757212418","169851.894975244","188358.807715323","197363.898302188","197867.267103648","192146.38196105","181663.724890575","168787.43268763","0","0"
"2849","CHN","ChaoHuShi","117.490848085229","31.2229588285243","141645.667321188","169675.697705028","188163.412145874","197159.161227426","197662.00785509","191947.057320083","181475.274520753","168612.339646186","0","0"
"2850","CHN","Weining","104.281651938824","26.8536129539842","141600.116903258","169621.13338909","188102.902550174","197095.758778467","197598.443700697","191885.330979655","181416.91569655","168558.117284964","0","0"
"2851","CHN","NanChangShi","116.027273048893","28.7035518476758","141598.218969178","169618.859875926","188100.38131702","197093.11700976","197595.795194264","191882.759048804","181414.484078875","168555.858019913","0","0"
"2852","CHN","Xiaoyi","111.79900094725","37.1239990259236","141441.639407545","169431.295039889","187892.3795818","196875.171091465","197377.293413541","191670.574753581","181213.875620677","168369.468653214","0","0"
"2853","CHN","Rongcheng","110.548000972187","22.8660009564456","141408.425561138","169391.508559518","187848.258001602","196828.940139099","197330.944550964","191625.565963685","181171.322311363","168329.931514823","0","0"
"2854","CHN","LiuPanShuiShi","104.615316067914","26.7687137920581","141384.701385133","169363.089644967","187816.742587175","196795.918030267","197297.838220551","191593.416828046","181140.927090424","168301.690701687","0","0"
"2855","CHN","Yingshan","113.815999942793","31.6110040631966","141291.702615193","169251.687499927","187693.20216262","196666.471363643","197168.061405334","191467.392216337","181021.777824343","168190.986714193","0","0"
"2856","CHN","Jagdaqi","124.11667","50.41667","141230.968724621","169178.935078676","187612.522701687","196581.934765031","197083.309199477","191385.0904291","180943.966058739","168118.690232564","0","0"
"2857","CHN","TongHuaShi","126.039345841435","42.7010303000033","141000.369733852","168902.703229241","187306.192873454","196260.959867178","196761.515667867","191072.600830681","180648.524511212","167844.18952888","0","0"
"2858","CHN","ChuZhouShi","117.460377445063","32.3821729548346","140946.278612561","168837.908104064","187234.33772856","196185.669459039","196686.033234526","190999.300801422","180579.223407471","167779.800474929","0","0"
"2859","CHN","LiaoChengShi","115.836600829993","36.5905647434714","140922.554436556","168809.489189513","187202.822314133","196152.647350207","196652.926904113","190967.151665782","180548.828186532","167751.559661793","0","0"
"2860","CHN","JiNingShi","116.400187376846","35.4510141854316","140865.616414144","168741.283794591","187127.185319508","196073.394289009","196573.471711123","190889.993740247","180475.879656278","167683.781710266","0","0"
"2861","CHN","HangZhouShi","120.055986212366","30.2351308441555","140847.58604038","168719.685419532","187103.233604543","196048.297486296","196548.31090001","190865.560397161","180452.779288365","167662.318692283","0","0"
"2862","CHN","Dengzhou","120.75908","37.80822","140818.168062134","168684.445965489","187064.154490653","196007.350071343","196507.259050298","190825.695468967","180415.0892144","167627.300083994","0","0"
"2863","CHN","ZhaoQingShi","112.807253949477","23.2456299905538","140579.977335044","168399.120063397","186747.739729804","195675.808098664","196174.871492955","190502.918147144","180109.921196173","167343.762320106","0","0"
"2864","CHN","GuangZhouShi","113.463071024579","22.8869484185955","140569.538697602","168386.615740994","186733.872947456","195661.278370777","196160.304707574","190488.772527462","180096.547298959","167331.336362326","0","0"
"2865","CHN","Lishu","124.32778","43.30472","140424.346740452","168212.691983942","186540.998611162","195459.183064721","195957.693965449","190292.019817347","179910.528546813","167158.502585932","0","0"
"2866","CHN","Jixian","117.396001941028","40.0380009216605","140233.604365372","167984.203910952","186287.614679167","195193.685309707","195691.519068931","190033.540766803","179666.150970463","166931.446448317","0","0"
"2867","CHN","Huaicheng","112.17629","23.91952","140198.492584884","167942.143917417","186240.971865815","195144.812588635","195642.521699921","189985.960046056","179621.166043473","166889.650044875","0","0"
"2868","CHN","Jiaozuo","113.152996924571","35.2420000783408","140183.309112241","167923.955812104","186220.802000582","195123.678438982","195621.333648456","189965.384599246","179601.713102072","166871.575924468","0","0"
"2869","CHN","Tintong","109.192997026425","34.3699989192207","139972.638429317","167671.595850891","185940.945120468","194830.442112548","195327.349434392","189679.900274765","179331.803540134","166620.797503818","0","0"
"2870","CHN","YangZhouShi","119.234764189134","32.553309336571","139942.271484031","167635.219640266","185900.605390001","194788.173813242","195284.973331464","189638.749381146","179292.897657332","166584.649263004","0","0"
"2871","CHN","Qianwei","103.940651001874","29.2116579793615","139866.354120815","167544.279113703","185799.756063834","194682.503064978","195179.033074144","189535.872147099","179195.632950327","166494.278660968","0","0"
"2872","CHN","Songling","120.631997033564","31.1520039336584","139728.753899986","167379.449409307","185616.966660156","194490.974833749","194987.016357751","189349.407160388","179019.340668881","166330.481944778","0","0"
"2873","CHN","DaZhouShi","108.003840759476","31.3550671377401","139696.489020619","167340.799685518","185574.105696536","194446.064765736","194941.99174839","189305.684335918","178978.003168404","166292.074438912","0","0"
"2874","CHN","Zhongmou","114.008995977026","34.7280010468071","139662.326207172","167299.876448564","185528.72349976","194398.512929017","194894.318632596","189259.389580597","178934.234050252","166251.407667996","0","0"
"2875","CHN","HangZhouShi","119.69517136216","29.8093861753675","139614.877855162","167243.038619462","185465.692670906","194332.468711352","194828.10597177","189195.091309317","178873.443608374","166194.926041724","0","0"
"2876","CHN","LinCangShi","100.09606380084","24.3707777479196","139517.134250022","167125.952691512","185335.849163466","194196.417622962","194691.70789047","189062.636870481","178748.215298105","166078.573891602","0","0"
"2877","CHN","HuiZhouShi","113.988376761203","23.1420594049059","139447.859656087","167042.969461023","185243.824153339","194099.99306517","194595.037405666","188968.761394413","178659.461252963","165996.110717244","0","0"
"2878","CHN","Tengcheng","110.903996047363","23.377003071334","139430.778249364","167022.507842547","185221.133054951","194076.217146811","194571.200847769","188945.614016752","178637.576693887","165975.777331786","0","0"
"2879","CHN","ShuangYaShanShi","132.142285758863","46.3978339594749","139223.9034346","166774.694907662","184946.318641146","193788.26435779","194282.513646571","188665.273553973","178372.530367299","165729.517441238","0","0"
"2880","CHN","Shen Xian","115.532002932787","38.0069979873906","139177.404049631","166718.993835142","184884.548428868","193723.541024478","194217.625238962","188602.261248119","178312.955734259","165674.165447491","0","0"
"2881","CHN","YanTaiShi","120.630688656521","36.7515731958491","139140.394335063","166674.660328442","184835.384382362","193672.026534699","194165.979363518","188552.108596521","178265.539189594","165630.109778999","0","0"
"2882","CHN","ShuoZhouShi","112.472648027745","39.3332567350078","138994.253410872","166499.599814808","184641.24942949","193468.61034429","193962.044368176","188354.06992098","178078.30462861","165456.14637008","0","0"
"2883","CHN","BaiSeShi","106.587341704798","23.8717893343419","138870.887695646","166351.821459143","184477.369274469","193296.895378361","193789.891450031","188186.894415653","177920.249479727","165309.294141771","0","0"
"2884","CHN","BaoDingShi","115.992729985348","39.2419732305077","138855.704223003","166333.63335383","184457.199409236","193275.761228708","193768.703398567","188166.318968844","177900.796538326","165291.220021364","0","0"
"2885","CHN","QingYuanShi","113.347690581034","22.7294019561235","138767.450288265","166227.914991701","184339.962067566","193152.91898385","193645.547849432","188046.724184264","177787.726316433","165186.164196497","0","0"
"2886","CHN","ZhanJiangShi","110.535231926441","21.1547017678193","138732.338507777","166185.854998165","184293.319254214","193104.046262778","193596.550480421","187999.143463517","177742.741389443","165144.367793055","0","0"
"2887","CHN","SuQianShi","118.714720343461","33.9498624722506","138730.440573697","166183.581485001","184290.79802106","193101.404494071","193593.901973988","187996.571532666","177740.309771768","165142.108528004","0","0"
"2888","CHN","Yingshang","116.256997937896","32.6400010426023","138716.206068094","166166.53013627","184271.888772404","193081.591228772","193574.038175741","187977.282051282","177722.072639204","165125.164040123","0","0"
"2889","CHN","Maanshan","118.355996079711","31.7100040648411","138658.319078642","166097.187984766","184194.991161201","193001.01728322","193493.258729534","187898.838160321","177647.908300113","165056.25645607","0","0"
"2890","CHN","Caijiabo","107.587001060156","34.323999986896","138616.564528873","166047.170695156","184139.52403181","192942.898371675","193434.991588008","187842.255681595","177594.412711261","165006.552624951","0","0"
"2891","CHN","ChaoHuShi","117.476686537634","31.4363135240417","138560.575473501","165980.102056816","184065.147653761","192864.96619483","193356.860648234","187766.383721485","177522.679989844","164939.904305949","0","0"
"2892","CHN","ZhuZhouShi","113.165005264322","27.72231483168","138529.259561175","165942.589089609","184023.547306717","192821.377011171","193313.160292089","187723.94686244","177482.558298205","164902.626432609","0","0"
"2893","CHN","Naxi","105.371129036272","28.7796309377902","138484.658110285","165889.161530253","183964.298327594","192759.295446565","193250.920390914","187663.506487437","177425.41528284","164849.533703913","0","0"
"2894","CHN","YongZhouShi","112.027793932749","26.4976244420149","138483.709143245","165888.024773671","183963.037711017","192757.974562212","193249.596137697","187662.220522012","177424.199474002","164848.404071388","0","0"
"2895","CHN","ZhaoTongShi","104.004284577112","27.8050771001322","138467.576703562","165868.699911776","183941.607229207","192735.519528206","193227.083833017","187640.359109777","177403.530723764","164829.200318455","0","0"
"2896","CHN","Yi Xian","115.48800200077","39.3440019938114","138253.110152477","165611.792924235","183656.707882785","192436.999664359","192927.802606087","187349.730923593","177128.757926475","164573.903367703","0","0"
"2897","CHN","Yima","111.88389","34.73806","138231.283910552","165585.647522848","183627.713701512","192406.619324233","192897.344782107","187320.153718805","177100.794323211","164547.921819618","0","0"
"2898","CHN","Leting","118.892999019643","39.4230040558063","138200.916965266","165549.271312223","183587.373971045","192364.351024927","192854.968679179","187279.002825186","177061.888440409","164511.773578804","0","0"
"2899","CHN","TaiZhouShi","120.308434938813","32.2812736851058","138133.540305412","165468.561594898","183497.870194072","192270.568235842","192760.946700807","187187.699279969","176975.566012942","164431.569669497","0","0"
"2900","CHN","FoShanShi","113.138037169222","22.7871573340444","138000.684919784","165309.415673412","183321.383873279","192085.644426379","192575.551250496","187007.664120386","176805.352775684","164273.421115934","0","0"
"2901","CHN","SuZhouShi","120.967899489423","31.4551314081841","137993.093183463","165300.321620756","183311.298940663","192075.077351553","192564.957224764","186997.376396981","176795.626304983","164264.38405573","0","0"
"2902","CHN","Liexiu","111.91199600315","37.0279959409246","137977.909710819","165282.133515443","183291.129075429","192053.9432019","192543.7691733","186976.800950172","176776.173363583","164246.309935323","0","0"
"2903","CHN","Fengjie","109.527652942011","31.0482430286888","137787.167335739","165053.645442453","183037.745143435","191788.445446886","192277.594276783","186718.321899628","176531.795787233","164019.253797708","0","0"
"2904","CHN","Dali","109.928999053615","34.7959959190887","137785.269401659","165051.371929289","183035.22391028","191785.803678179","192274.94577035","186715.749968776","176529.364169558","164016.994532657","0","0"
"2905","CHN","JiaMuSiShi","130.490689549101","46.287660984763","137622.047070745","164855.849797178","182818.397859021","191558.611569411","192047.174217111","186494.563915575","176320.245049497","163822.697738279","0","0"
"2906","CHN","ShangQiuShi","115.299248256121","34.5771986851904","137559.415246092","164780.823862764","182735.197164934","191471.433202092","191959.773504822","186409.690197486","176240.001666218","163748.1419916","0","0"
"2907","CHN","Wenjiang","103.825261999972","30.7025349981369","137525.252432645","164739.90062581","182689.814968158","191423.881365373","191912.100389028","186363.395442164","176196.232548066","163707.475220683","0","0"
"2908","CHN","LeShanShi","103.515184870581","29.4046215402055","137383.856343655","164570.523895086","182501.983098172","191227.069596731","191714.786659769","186171.786593751","176015.07703127","163539.159974392","0","0"
"2909","CHN","QuanZhouShi","118.87299515765","25.1126902368903","137266.18443067","164429.566078913","182345.666642613","191063.279936921","191550.579260922","186012.326880978","175864.316735412","163399.085541236","0","0"
"2910","CHN","ShengZhiXiaXianJiXingZhengQuHua","106.254875036095","29.9532638114261","137264.28649659","164427.292565749","182343.145409459","191060.638168215","191547.930754489","186009.754950127","175861.885117737","163396.826276185","0","0"
"2911","CHN","Qianjiang","108.774902009651","29.5281339193335","137226.327814982","164381.822302468","182292.720746376","191007.802794082","191494.960625829","185958.316333103","175813.252764235","163351.640975167","0","0"
"2912","CHN","HeFeiShi","117.725030090604","31.9903705379203","137158.951155128","164301.112585143","182203.216969402","190914.020004998","191400.938647457","185867.012787886","175726.930336768","163271.43706586","0","0"
"2913","CHN","Chengjiang","114.88600093757","26.7790030059298","137152.308385846","164293.155289069","182194.392653363","190904.773814524","191391.668874942","185858.011029907","175718.419674905","163263.529638182","0","0"
"2914","CHN","ChangZhouShi","119.91801180863","31.6567722990983","136999.524692374","164110.13747936","181991.433384452","190692.111433642","191178.464107084","185650.970596387","175522.674452058","163081.658801584","0","0"
"2915","CHN","Ci Xian","114.373000990006","36.354004004828","136976.74948341","164082.855321391","181961.178586602","190660.410209163","191146.682029888","185620.107426172","175493.495039956","163054.547620974","0","0"
"2916","CHN","YuLinShi","110.343666459837","22.8182297895976","136872.363108988","163957.812097367","181822.510763122","190515.112930299","191001.014176073","185478.651229357","175359.756067825","162930.288043174","0","0"
"2917","CHN","JingMenShi","113.058912785593","31.0216501891773","136710.089745114","163763.426721838","181606.94532844","190289.241705884","190774.56687605","185258.751141581","175151.852756602","162737.120881322","0","0"
"2918","CHN","ChangShaShi","113.406392793443","28.388315393256","136634.172381898","163672.486195275","181506.096002273","190183.57095762","190668.62661873","185155.873907534","175054.588049597","162646.750279286","0","0"
"2919","CHN","JiNingShi","116.24132489746","35.5964621251042","136504.163897391","163516.750543535","181333.391531212","190002.609801217","190487.203928069","184979.696644228","174888.022238851","162491.9906233","0","0"
"2920","CHN","LuZhouShi","106.156750203152","27.885081238353","136503.21493035","163515.613786953","181332.130914635","190001.288916864","190485.879674853","184978.410678802","174886.806430014","162490.860990774","0","0"
"2921","CHN","QuanZhouShi","118.681106659532","24.7735231622705","136488.980424748","163498.562438223","181313.221665978","189981.475651564","190466.015876605","184959.121197418","174868.56929745","162473.916502893","0","0"
"2922","CHN","Jinjiang","110.006002947671","19.7400040031642","136483.286622506","163491.741898731","181305.657966516","189973.550345444","190458.070357306","184951.405404865","174861.274444425","162467.13870774","0","0"
"2923","CHN","Yang Xian","107.534999074806","33.22099603008","136463.358314662","163467.870010508","181279.185018397","189945.811774025","190430.261039759","184924.400130927","174835.742458836","162443.416424705","0","0"
"2924","CHN","YongZhouShi","111.647657795326","25.9724460334675","136298.238049668","163270.074365233","181059.837733984","189715.97789655","190199.840980088","184700.642146874","174624.191721101","162246.860365277","0","0"
"2925","CHN","Danjiangkou","111.50861","32.54278","136116.036377949","163051.817101481","180817.799351183","189462.368100715","189945.584362519","184453.736785161","174390.756424289","162029.970920391","0","0"
"2926","CHN","Guyuan","106.273000962134","36.0109960154669","136060.047322578","162984.748463141","180743.422973135","189384.43592387","189867.453422745","184377.864825051","174319.023702873","161963.322601389","0","0"
"2927","CHN","NanTongShi","120.752470607947","32.2340771496736","135900.620859824","162793.773357358","180531.639388184","189162.527352515","189644.978882372","184161.822633552","174114.767818163","161773.544337114","0","0"
"2928","CHN","PingDingShanShi","112.821184879012","33.9545136832172","135870.253914538","162757.397146733","180491.299657717","189120.259053209","189602.602779444","184120.671739932","174075.861935361","161737.396096299","0","0"
"2929","CHN","ZiYangShi","104.927239673551","30.5143201918738","135819.009694367","162696.012291303","180423.226362554","189048.93129813","189531.093105753","184051.229606951","174010.208258133","161676.395939925","0","0"
"2930","CHN","JiNingShi","116.488867607918","35.3123444765666","135728.857825548","162588.020416009","180303.467787731","188923.447284566","189405.289050185","183929.062891519","173894.706418565","161569.080850007","0","0"
"2931","CHN","ZhangJiaJie","110.76040923803","29.4970326292334","135707.980550664","162563.011771204","180275.734223035","188894.387828794","189376.155479422","183900.771652156","173867.958624138","161544.228934448","0","0"
"2932","CHN","Weiyuan","104.660713951857","29.5293579648276","135584.614835438","162415.233415539","180111.854068014","188722.672862864","189204.002561276","183733.596146829","173709.903475256","161397.376706139","0","0"
"2933","CHN","Nenjiang","125.235002010282","49.1720020656259","135569.431362795","162397.045310226","180091.68420278","188701.538713211","189182.814509812","183713.02070002","173690.450533855","161379.302585732","0","0"
"2934","CHN","YiYangShi","111.243275850137","28.4331845976574","135375.842086594","162165.14696749","179834.518421054","188432.078305137","188912.666853645","183450.683753199","173442.425530992","161148.85755054","0","0"
"2935","CHN","Shifang","104.160062078682","31.1310429508201","135214.517689761","161971.898348543","179620.213602949","188207.527965075","188687.54380684","183232.069630849","173235.738028607","160956.820021214","0","0"
"2936","CHN","SuZhouShi","116.929428379949","34.1960512634214","135113.9271835","161851.402150847","179486.588245778","188067.514223624","188547.17296589","183095.757295736","173106.862291826","160837.078973516","0","0"
"2937","CHN","ChenZhouShi","112.481813534311","25.5035388237514","135087.356106374","161819.57296655","179451.29098162","188030.529461732","188510.093875828","183059.750263819","173072.819644374","160805.449262803","0","0"
