"","ISO","NAME","X","Y","2010","2020","2030","2040","2050","2060","2070","2080","2090","2100"
"4659","CHN","ZhouKouShi","114.911900276262","34.1714125321871","77711.8598889167","92948.7550986354","102713.485231601","106825.874814499","105886.269590447","0","0","0","0","0"
"4660","CHN","Wanrong","110.821997068723","35.4120009210157","77705.2171196353","92940.8098874927","102704.705336415","106816.743394395","105877.218487308","0","0","0","0","0"
"4661","CHN","DeZhouShi","117.068447184948","37.7680342746026","77664.4115369067","92892.003590473","102650.771694563","106760.650385187","105821.618853741","0","0","0","0","0"
"4662","CHN","ZhuZhouShi","113.440628895726","26.598230539403","77661.5646357861","92888.5984999832","102647.00888234","106756.736919429","105817.739809539","0","0","0","0","0"
"4663","CHN","Longzhou","106.849001032658","22.3520019249117","77658.7177346656","92885.1934094935","102643.246070118","106752.82345367","105813.860765337","0","0","0","0","0"
"4664","CHN","JiuJiangShi","115.320894035328","29.5869965693279","77637.8404597812","92860.222745902","102615.652113821","106724.124704773","105785.414441187","0","0","0","0","0"
"4665","CHN","Zhenning","105.756005013954","26.0578330172665","77581.8514044094","92793.2559662703","102541.650140117","106647.159878186","105709.126571875","0","0","0","0","0"
"4666","CHN","Bay","81.8720030441974","41.7910030419402","77578.0555362487","92788.7158456173","102536.633057154","106641.941923841","105703.954512938","0","0","0","0","0"
"4667","CHN","HuiZhouShi","114.395362716425","22.8283378293609","77550.5354920829","92755.7999708831","102500.259205672","106604.11175484","105666.457085649","0","0","0","0","0"
"4668","CHN","EnShiZhou","109.149716093472","29.6830923945824","77546.7396239221","92751.2598502301","102495.242122708","106598.893800496","105661.285026713","0","0","0","0","0"
"4669","CHN","FuZhouShi","116.745386252155","27.9640287114095","77483.1588322288","92675.2128292924","102411.205983078","106511.493065219","105574.653039528","0","0","0","0","0"
"4670","CHN","YueYangShi","113.034148352075","29.4644958546097","77350.303446601","92516.3086064375","102235.608079371","106328.864663147","105393.630976753","0","0","0","0","0"
"4671","CHN","ZhangJiaJie","110.167507848442","29.3889588929742","77337.9668750784","92501.5532143153","102219.302559741","106311.906311526","105376.82178521","0","0","0","0","0"
"4672","CHN","Linhuan","116.542999972851","33.6830019607352","77337.0179080382","92500.418184152","102218.048289","106310.60182294","105375.528770476","0","0","0","0","0"
"4673","CHN","ZhangZhouShi","117.755619162336","24.6035645138581","77216.4990939329","92356.2693534194","102058.755904924","106144.93177249","105211.315899245","0","0","0","0","0"
"4674","CHN","YiYangShi","112.416193642294","29.0276371112494","77197.519753129","92333.5687501544","102033.670490109","106118.842000765","105185.455604563","0","0","0","0","0"
"4675","CHN","XianNingShi","113.915254484488","29.7973128385386","77188.030082727","92322.2184485219","102021.127782701","106105.797114903","105172.525457222","0","0","0","0","0"
"4676","CHN","ChenZhouShi","112.80415466483","25.9576923125161","77169.050741923","92299.5178452569","101996.042367886","106079.707343178","105146.66516254","0","0","0","0","0"
"4677","CHN","LuoHeShi","113.933553303227","33.6997078980737","77165.2548737622","92294.9777246039","101991.025284923","106074.489388833","105141.493103603","0","0","0","0","0"
"4678","CHN","HuangGangShi","114.690093872007","31.46120438021","77144.3775988778","92270.0070610124","101963.431328626","106045.790639936","105113.046779453","0","0","0","0","0"
"4679","CHN","HuangGangShi","115.608482095707","29.9289713415803","77125.3982580739","92247.3064577475","101938.345913811","106019.700868212","105087.186484771","0","0","0","0","0"
"4680","CHN","SiPingShi","124.574326091942","43.7955682361209","77125.3982580739","92247.3064577475","101938.345913811","106019.700868212","105087.186484771","0","0","0","0","0"
"4681","CHN","QingYuanShi","112.960292175502","23.537875993537","77119.7044558327","92240.496276768","101930.820289366","106011.873936695","105079.428396366","0","0","0","0","0"
"4682","CHN","ShangLuoShi","109.160495235839","33.4080659523567","77031.4505210942","92134.9384715858","101814.173110476","105890.556498176","104959.178026095","0","0","0","0","0"
"4683","CHN","Yingli","110.080999956948","20.5749969798961","76983.053202044","92077.0519332601","101750.205302697","105824.027580278","104893.234274655","0","0","0","0","0"
"4684","CHN","PanZhiHuaShi","101.794849450719","26.5412329068891","76979.2573338832","92072.5118126071","101745.188219734","105818.809625933","104888.062215719","0","0","0","0","0"
"4685","CHN","NeiJiangShi","104.775267508918","29.6744161117435","76943.1965863557","92029.3806664036","101697.525931585","105769.239059657","104838.927655823","0","0","0","0","0"
"4686","CHN","Lichuan","108.93031404716","30.3020890678947","76941.2986522753","92027.1106060771","101695.017390103","105766.630082484","104836.341626355","0","0","0","0","0"
"4687","CHN","Fensuizui","113.671001008823","30.5780020310729","76935.6048500341","92020.3004250976","101687.491765659","105758.803150967","104828.58353795","0","0","0","0","0"
"4688","CHN","Tongliang","106.052231064074","29.8447089295448","76891.952366185","91968.0890375882","101629.795311584","105698.796676001","104769.104860181","0","0","0","0","0"
"4689","CHN","TaiAnShi","116.521626986985","36.2029950337497","76873.9219924212","91946.5234644864","101605.964167509","105674.011392862","104744.537580233","0","0","0","0","0"
"4690","CHN","HaErBinShi","128.224881250567","45.532987620493","76860.6364538584","91930.6330422009","101588.404377139","105655.748552655","104726.435373956","0","0","0","0","0"
"4691","CHN","CangZhouShi","116.368221478583","37.5997611926513","76853.993684577","91922.6878310582","101579.624481953","105646.617132552","104717.384270817","0","0","0","0","0"
"4692","CHN","Luorong","109.609570954618","24.4094559425376","76849.248849376","91917.0126802419","101573.35312825","105640.094689621","104710.919197147","0","0","0","0","0"
"4693","CHN","Yingjiang","97.9290019986481","24.7080040247291","76841.6571130544","91907.932438936","101563.318962324","105629.658780931","104700.575079274","0","0","0","0","0"
"4694","CHN","JiNingShi","116.09675868382","35.8150023413721","76778.0763213611","91831.8854179983","101479.282822693","105542.258045654","104613.943092089","0","0","0","0","0"
"4695","CHN","Yuhangzhen","119.928997968412","30.2749989731139","76736.3217715924","91781.9440908153","101424.094910099","105484.86054786","104557.050443789","0","0","0","0","0"
"4696","CHN","TangShanShi","118.535887704104","39.3241878704935","76730.6279693512","91775.1339098358","101416.569285655","105477.033616343","104549.292355384","0","0","0","0","0"
"4697","CHN","ZhanJiangShi","110.314757784603","21.1372246865624","76712.5975955874","91753.5683367341","101392.73814158","105452.248333204","0","0","0","0","0","0"
"4698","CHN","Xiabancheng","118.150004075192","40.7480019561759","76704.0568922256","91743.3530652648","101381.449704913","105440.507935928","0","0","0","0","0","0"
"4699","CHN","Xian","108.178515708361","30.4303762229989","76692.6692877432","91729.7327033059","101366.398456024","105424.854072894","0","0","0","0","0","0"
"4700","CHN","NanChongShi","106.62543367968","30.9445973443337","76692.6692877432","91729.7327033059","101366.398456024","105424.854072894","0","0","0","0","0","0"
"4701","CHN","Naji","123.458995981604","48.1209999265284","76643.3230016529","91670.7111348169","101301.176377505","105357.02066641","0","0","0","0","0","0"
"4702","CHN","MianYangShi","104.861124973984","31.0390409124067","76630.0374630901","91654.8207125314","101283.616587134","105338.757826203","0","0","0","0","0","0"
"4703","CHN","Qingtongxia","106.061995936456","38.0200030097797","76625.2926278891","91649.1455617152","101277.34523343","105332.235383272","0","0","0","0","0","0"
"4704","CHN","MeiZhouShi","115.51848903306","23.5025593761849","76594.9256826027","91612.8245964912","101237.208569726","105290.491748513","0","0","0","0","0","0"
"4705","CHN","GuiLinShi","111.050184421111","25.3269131548583","76574.0484077184","91587.8539328997","101209.614613429","105261.792999616","0","0","0","0","0","0"
"4706","CHN","AnShunShi","105.731067848316","26.4107272071661","76569.3035725174","91582.1787820835","101203.343259725","105255.270556684","0","0","0","0","0","0"
"4707","CHN","QinZhouShi","108.939531496966","22.4011382998742","76560.7628691556","91571.9635106142","101192.054823059","105243.530159408","0","0","0","0","0","0"
"4708","CHN","Shenquan","116.299999953575","22.9730020114231","76524.702121628","91528.8323644107","101144.39253491","105193.959593132","0","0","0","0","0","0"
"4709","CHN","WeiHaiShi","121.688855633676","37.0525706413496","76523.7531545878","91527.6973342475","101143.138264169","105192.655104546","0","0","0","0","0","0"
"4710","CHN","DongYingShi","118.573503039523","37.9256489846708","76476.3048025779","91470.9458260851","101080.424727131","105127.430675235","0","0","0","0","0","0"
"4711","CHN","Ssu-Han","108.245369066338","27.9425859833956","76471.5599673769","91465.2706752688","101074.153373427","105120.908232303","0","0","0","0","0","0"
"4712","CHN","ShaoYangShi","111.846343575984","27.3409268132554","76457.3254617739","91448.2452228201","101055.339312316","105101.34090351","0","0","0","0","0","0"
"4713","CHN","BeiHaiShi","108.935403297902","21.6682514898735","76443.0909561709","91431.2197703713","101036.525251204","105081.773574717","0","0","0","0","0","0"
"4714","CHN","GuiGangShi","109.818411144628","23.0595433063043","76392.7957030404","91371.0631717191","100970.048901944","105012.635679647","0","0","0","0","0","0"
"4715","CHN","YuLinShi","110.172980409805","21.932957014294","76383.3060326384","91359.7128700866","100957.506194536","104999.590793784","0","0","0","0","0","0"
"4716","CHN","HangZhouShi","120.195467363656","30.4731324093305","76372.8673951962","91347.2275382909","100943.709216388","104985.241419336","0","0","0","0","0","0"
"4717","CHN","LinYiShi","118.6254793275","35.7219849004974","76360.5308236736","91332.4721461686","100927.403696758","104968.283067715","0","0","0","0","0","0"
"4718","CHN","LuoYangShi","112.427122306755","34.2917288891601","76353.8880543922","91324.5269350259","100918.623801573","104959.151647612","0","0","0","0","0","0"
"4719","CHN","Mengcun","109.370000006095","23.5840030442939","76340.6025158295","91308.6365127404","100901.064011202","104940.888807404","0","0","0","0","0","0"
"4720","CHN","Yijiang","117.42400093401","28.4029990791718","76310.2355705431","91272.3155475164","100860.927347498","104899.145172645","0","0","0","0","0","0"
"4721","CHN","NeiJiangShi","104.562374548329","29.4786938072895","76301.6948671813","91262.1002760472","100849.638910831","104887.404775369","0","0","0","0","0","0"
"4722","CHN","Wudu","104.722787072409","31.882560953215","76283.6644934176","91240.5347029455","100825.807766757","104862.619492231","0","0","0","0","0","0"
"4723","CHN","Fengqing","99.9180020012084","24.5930019164187","76245.7058118096","91195.1334964155","100775.636937126","104810.439948782","0","0","0","0","0","0"
"4724","CHN","KeZiLeSu","75.9038120336844","39.134566140457","76244.7568447694","91193.9984662523","100774.382666385","104809.135460196","0","0","0","0","0","0"
"4725","CHN","Daxue","120.08800100874","27.7849960769374","76227.6754380458","91173.5679233137","100751.805793052","104785.654665644","0","0","0","0","0","0"
"4726","CHN","BoZhouShi","115.883037459895","33.9869003018088","76213.4409324428","91156.542470865","100732.99173194","104766.08733685","0","0","0","0","0","0"
"4727","CHN","Longmen","109.454996069012","22.1859970828521","76168.8394815535","91103.1960531923","100674.041007125","104704.776373298","0","0","0","0","0","0"
"4728","CHN","YuLinShi","109.965434362891","22.4928026486417","76164.0946463525","91097.5209023761","100667.769653421","104698.253930367","0","0","0","0","0","0"
"4729","CHN","ChaoHuShi","117.158315846506","31.4396641794956","76163.1456793123","91096.3858722128","100666.51538268","104696.94944178","0","0","0","0","0","0"
"4730","CHN","HuangShiShi","114.962853435753","29.6120634829397","76136.5746021867","91064.6050276419","100631.395801939","104660.423761366","0","0","0","0","0","0"
"4731","CHN","Emin","83.6209999441276","46.5240039299311","76115.6973273024","91039.6343640504","100603.801845642","104631.725012469","0","0","0","0","0","0"
"4732","CHN","Laishui","115.703003027063","39.3859960410496","76108.1055909808","91030.5541227444","100593.767679716","104621.289103779","0","0","0","0","0","0"
"4733","CHN","NanTongShi","121.073541972881","32.459643181039","76094.820052418","91014.6637004589","100576.207889345","104603.026263572","0","0","0","0","0","0"
"4734","CHN","WuWeiShi","102.556449223799","37.9444081583422","76064.4531071316","90978.3427352349","100536.071225641","104561.282628813","0","0","0","0","0","0"
"4735","CHN","ZhuMaDianShi","114.924425970163","32.924950703982","76052.116535609","90963.5873431127","100519.765706011","104544.324277192","0","0","0","0","0","0"
"4736","CHN","Hutang","119.49","31.53429","76027.4433925639","90934.0765588682","100487.154666751","104510.40757395","0","0","0","0","0","0"
"4737","CHN","LiaoChengShi","116.251665547207","36.2891670061749","75943.9342930264","90834.1939045023","100376.778841564","104395.612578363","0","0","0","0","0","0"
"4738","CHN","Anping","104.393998931196","23.0229969443628","75937.291523745","90826.2486933596","100367.998946379","104386.481158259","0","0","0","0","0","0"
"4739","CHN","Huzhen","120.25299804999","28.7970009178106","75930.6487544636","90818.3034822168","100359.219051194","104377.349738155","0","0","0","0","0","0"
"4740","CHN","Lop","80.1749990775145","37.0729959569114","75890.7921387753","90770.6322153603","100306.539680082","104322.561217534","0","0","0","0","0","0"
"4741","CHN","WeiFangShi","118.34689962766","36.414176350488","75890.7921387753","90770.6322153603","100306.539680082","104322.561217534","0","0","0","0","0","0"
"4742","CHN","LiShuiShi","119.544929543729","28.1174656142826","75886.0473035743","90764.9570645441","100300.268326378","104316.038774603","0","0","0","0","0","0"
"4743","CHN","ShaoYangShi","111.486192912256","27.5476578516841","75885.0983365341","90763.8220343808","100299.014055637","104314.734286017","0","0","0","0","0","0"
"4744","CHN","YuLinShi","110.236007762675","39.3122068048","75872.7617650115","90749.0666422586","100282.708536007","104297.775934396","0","0","0","0","0","0"
"4745","CHN","WenShanZhuangZuMiaoZuZiZhiZhou","104.309391110624","23.6342435540977","75854.7313912477","90727.5010691569","100258.877391933","104272.990651258","0","0","0","0","0","0"
"4746","CHN","Pingchuan","116.095997064892","25.0980009782816","75820.5685778006","90686.6399832799","100213.723645266","104226.029062153","0","0","0","0","0","0"
"4747","CHN","QingDaoShi","120.320474910542","37.0561406761621","75780.7119621122","90638.9687164234","100161.044274154","104171.240541532","0","0","0","0","0","0"
"4748","CHN","Xiji","105.71699899889","35.9680030518908","75759.8346872278","90613.9980528319","100133.450317857","104142.541792635","0","0","0","0","0","0"
"4749","CHN","Dalin","122.800996932439","43.7180020055096","75673.4786865697","90510.7103079763","100019.311680448","104023.833331289","0","0","0","0","0","0"
"4750","CHN","SuZhouShi","116.251833403048","34.4326795848654","75646.9076094442","90478.9294634053","99984.1920997064","103987.307650874","0","0","0","0","0","0"
"4751","CHN","Shanggang","120.017998916416","33.5359959743555","75565.2964439871","90381.3168693659","99876.324816001","103875.121632459","0","0","0","0","0","0"
"4752","CHN","SuZhouShi","120.952830326649","31.5875234187166","75548.2150372635","90360.8863264274","99853.7479426673","103851.640837907","0","0","0","0","0","0"
"4753","CHN","HeZeShi","115.850184453771","35.353034673582","75525.4398282987","90333.6456025094","99823.6454448891","103820.333111838","0","0","0","0","0","0"
"4754","CHN","Helong","129.008998959088","42.5419990397242","75521.6439601379","90329.1054818564","99818.628361926","103815.115157493","0","0","0","0","0","0"
"4755","CHN","GuangZhouShi","113.524815667104","23.6132237440228","75508.3584215752","90313.2150595709","99801.0685715554","103796.852317286","0","0","0","0","0","0"
"4756","CHN","KunMingShi","102.511173545661","25.2385199426729","75501.7156522938","90305.2698484282","99792.2886763701","103787.720897182","0","0","0","0","0","0"
"4757","CHN","LiuAnShi","116.749544626568","31.9774328007336","75501.7156522938","90305.2698484282","99792.2886763701","103787.720897182","0","0","0","0","0","0"
"4758","CHN","ZiYangShi","104.449722930656","30.2793836110344","75498.8687511732","90301.8647579384","99788.5258641478","103783.807431423","0","0","0","0","0","0"
"4759","CHN","HeYuanShi","114.580390892757","23.6130374200197","75493.174948932","90295.0545769589","99781.0002397032","103775.980499906","0","0","0","0","0","0"
"4760","CHN","YanTaiShi","121.116571202083","36.7975252296709","75464.705937726","90261.0036720615","99743.3721174804","103736.845842319","0","0","0","0","0","0"
"4761","CHN","ZhuMaDianShi","114.061097101127","32.6049252279547","75460.9100695652","90256.4635514085","99738.3550345174","103731.627887974","0","0","0","0","0","0"
"4762","CHN","ZhuMaDianShi","114.591802481694","33.1389478289121","75448.5734980426","90241.7081592862","99722.0495148875","103714.669536354","0","0","0","0","0","0"
"4763","CHN","WeiNanShi","109.589015168095","34.8055236790123","75412.5127505151","90198.5770130828","99674.3872267386","103665.098970077","0","0","0","0","0","0"
"4764","CHN","NanTongShi","121.749104552021","31.7664061871667","75384.0437393091","90164.5261081853","99636.7591045158","103625.96431249","0","0","0","0","0","0"
"4765","CHN","Xiayi","116.126002942654","34.2279970695286","75363.1664644248","90139.5554445938","99609.1651482191","103597.265563593","0","0","0","0","0","0"
"4766","CHN","Zhuangtou","117.29167","39.65778","75346.0850577012","90119.1249016553","99586.5882748854","103573.784769041","0","0","0","0","0","0"
"4767","CHN","HeChiShi","108.799615565833","24.6976856906572","75292.94290345","90055.5632125134","99516.3491134028","103500.733408213","0","0","0","0","0","0"
"4768","CHN","Turpan","89.17886","42.94769","75275.8614967265","90035.1326695749","99493.7722400691","103477.252613661","0","0","0","0","0","0"
"4769","CHN","DaLianShi","122.335053211507","39.4540116695614","75256.8821559225","90012.4320663099","99468.6868252539","103451.162841936","0","0","0","0","0","0"
"4770","CHN","JiaXingShi","120.598209803241","30.8089738393382","75256.8821559225","90012.4320663099","99468.6868252539","103451.162841936","0","0","0","0","0","0"
"4771","CHN","Lianhe","129.27426","47.13333","75236.0048810381","89987.4614027184","99441.0928689572","103422.464093039","0","0","0","0","0","0"
"4772","CHN","Jilong","114.912001930245","22.8000039168399","75210.3827709528","89956.8155883107","99407.2275589567","103387.242901211","0","0","0","0","0","0"
"4773","CHN","WeiNanShi","110.125666659971","34.536594654762","75101.2515613299","89826.287119537","99262.9864237692","103237.226713795","0","0","0","0","0","0"
"4774","CHN","SanMingShi","117.733770023562","26.3707810946253","75086.0680886867","89808.126636925","99242.918091917","103216.354896416","0","0","0","0","0","0"
"4775","CHN","Qinglong","118.895995936288","40.4079999355633","75023.4362640336","89733.2146461506","99160.1362230269","103130.258649725","0","0","0","0","0","0"
"4776","CHN","MeiZhouShi","115.663782314845","23.8643899401643","75021.5383299532","89730.9445858241","99157.6276815454","103127.649672553","0","0","0","0","0","0"
"4777","CHN","EnShiZhou","109.758201206472","30.2002326525334","74993.0693187472","89696.8936809266","99119.9995593225","103088.515014966","0","0","0","0","0","0"
"4778","CHN","JiuJiangShi","116.59022924387","29.6516500604353","74991.1713846668","89694.6236206001","99117.491017841","103085.906037793","0","0","0","0","0","0"
"4779","CHN","SuiZhouShi","113.095224455403","31.9961554904987","74986.4265494658","89688.9484697839","99111.2196641372","103079.383594862","0","0","0","0","0","0"
"4780","CHN","ZhangZhouShi","117.322628850161","23.9051210595208","74962.7023734609","89660.5727157026","99079.8628956182","103046.771380207","0","0","0","0","0","0"
"4781","CHN","YiChunShi","115.949855822367","28.1403048310121","74951.3147689785","89646.9523537437","99064.8116467291","103031.117517172","0","0","0","0","0","0"
"4782","CHN","HuaiNanShi","116.700909281374","32.7484860776667","74920.9478236921","89610.6313885197","99024.6749830248","102989.373882413","0","0","0","0","0","0"
"4783","CHN","Gaoyang","115.767002066361","38.6819980595598","74907.6622851294","89594.7409662342","99007.1151926541","102971.111042206","0","0","0","0","0","0"
"4784","CHN","YueYangShi","113.050949957852","29.3479409857746","74899.1215817676","89584.525694765","98995.8267559873","102959.37064493","0","0","0","0","0","0"
"4785","CHN","XuanChengShi","118.548435574612","30.0862508686002","74863.06083424","89541.3945485615","98948.1644678384","102909.800078653","0","0","0","0","0","0"
"4786","CHN","HuaiHuaShi","109.878013494371","27.601022277452","74862.1118671998","89540.2595183982","98946.9101970976","102908.495590067","0","0","0","0","0","0"
"4787","CHN","WeiFangShi","118.661817047358","36.2413258074806","74862.1118671998","89540.2595183982","98946.9101970976","102908.495590067","0","0","0","0","0","0"
"4788","CHN","GuiGangShi","110.553235703162","23.4973343935542","74814.6635151899","89483.5080102358","98884.1966600596","102843.271160756","0","0","0","0","0","0"
"4789","CHN","JingMenShi","112.782875384082","30.7891847439026","74776.7048335819","89438.1068037058","98834.0258304292","102791.091617307","0","0","0","0","0","0"
"4790","CHN","WuLuMuQi","87.7113268882186","44.0404172771463","74753.9296246171","89410.8660797879","98803.923332651","102759.783891237","0","0","0","0","0","0"
"4791","CHN","HeYuanShi","114.45409986692","24.3877561219876","74715.021975969","89364.3298430946","98752.4982322798","102706.299859202","0","0","0","0","0","0"
"4792","CHN","Huolo","114.29499801198","38.075002079407","74711.2261078082","89359.7897224417","98747.4811493168","102701.081904857","0","0","0","0","0","0"
"4793","CHN","Kouzhen","117.605000081927","36.3020020194779","74693.1957340444","89338.2241493399","98723.6500052423","102676.296621719","0","0","0","0","0","0"
"4794","CHN","NanYangShi","113.066175790341","33.1823253867322","74673.2674262003","89314.3885159117","98697.3103196864","102648.902361408","0","0","0","0","0","0"
"4795","CHN","JiAnShi","115.415223177061","27.9139254112811","74658.0839535571","89296.2280332997","98677.2419878342","102628.030544029","0","0","0","0","0","0"
"4796","CHN","KunMingShi","102.593324607756","24.8182821360398","74627.7170082707","89259.9070680757","98637.1053241298","102586.286909269","0","0","0","0","0","0"
"4797","CHN","JingZhouShi","111.800202157147","29.9564905100249","74563.1872495372","89182.7250169748","98551.8149137581","102497.581685406","0","0","0","0","0","0"
"4798","CHN","ShangHaiShi","121.429344402563","30.8475275975038","74473.9843477585","89076.0321816294","98433.9134641267","102374.959758301","0","0","0","0","0","0"
"4799","CHN","SuZhouShi","120.411685441588","30.9275792421279","74472.0864136781","89073.7621213028","98431.4049226451","102372.350781129","0","0","0","0","0","0"
"4800","CHN","ZhaoTongShi","103.752908744903","27.3429957650462","74423.689094628","89015.8755829771","98367.4371148664","102305.821863231","0","0","0","0","0","0"
"4801","CHN","HongHeHaNiZuYiZuZiZhiZhou","103.272873795372","23.3924339041068","74378.1386766984","88961.3941351412","98307.2321193099","102243.206411092","0","0","0","0","0","0"
"4802","CHN","Yanting","105.381902044726","31.2261369699858","74353.4655336533","88931.8833508967","98274.6210800501","102209.289707851","0","0","0","0","0","0"
"4803","CHN","YiYangShi","112.172724576946","28.6215183792011","74321.2006542865","88893.2923253463","98231.9758748643","102164.937095919","0","0","0","0","0","0"
"4804","CHN","TongLingShi","117.873901525161","31.0265697555307","74235.7936206686","88791.1396106538","98119.0915081959","102047.533123159","0","0","0","0","0","0"
"4805","CHN","ZhengZhouShi","113.237472450949","34.5151106995454","74221.5591150656","88774.1141582051","98100.2774470844","102027.965794365","0","0","0","0","0","0"
"4806","CHN","LinYiShi","118.746168109963","34.9824464862411","74142.7948507291","88679.9066546554","97996.1729756013","101919.693241709","0","0","0","0","0","0"
"4807","CHN","YanTaiShi","120.560809096794","37.4209628294533","74125.7134440056","88659.4761117169","97973.5961022676","101896.212447157","0","0","0","0","0","0"
"4808","CHN","LaiBinShi","109.640262593664","23.5817554387068","74120.9686088046","88653.8009609007","97967.3247485638","101889.690004226","0","0","0","0","0","0"
"4809","CHN","Zitong","105.158999035339","31.6321090415266","74105.7851361614","88635.6404782887","97947.2564167117","101868.818186846","0","0","0","0","0","0"
"4810","CHN","HuaiAnShi","118.851602536288","33.8421683330048","74090.6016635182","88617.4799956767","97927.1880848595","101847.946369466","0","0","0","0","0","0"
"4811","CHN","ShaoYangShi","111.015089764705","27.4596038439091","73999.5008276591","88508.5171000048","97806.7780937465","101722.715465189","0","0","0","0","0","0"
"4812","CHN","XianYangShi","107.988940464775","35.1331046444943","73972.9297505336","88476.7362554338","97771.6585130053","101686.189784775","0","0","0","0","0","0"
"4813","CHN","JinHuaShi","119.500013226361","29.2315765319635","73962.4911130914","88464.2509236381","97757.8615348569","101671.840410326","0","0","0","0","0","0"
"4814","CHN","HaErBinShi","127.846642032476","46.2276126708306","73948.2566074884","88447.2254711893","97739.0474737455","101652.273081533","0","0","0","0","0","0"
"4815","CHN","TianShuiShi","105.90485917611","34.5963336566377","73948.2566074884","88447.2254711893","97739.0474737455","101652.273081533","0","0","0","0","0","0"
"4816","CHN","WuZhongShi","107.40302482743","37.8369056492162","73924.5324314834","88418.8497171081","97707.6907052265","101619.660866877","0","0","0","0","0","0"
"4817","CHN","ShengZhiXiaXianJiXingZhengQuHua","109.874531906597","18.6710162904264","73917.889662202","88410.9045059654","97698.9108100412","101610.529446774","0","0","0","0","0","0"
"4818","CHN","BaoDingShi","115.013872655062","38.6475704017076","73861.9006068303","88343.9377263337","97624.9088363363","101533.564620186","0","0","0","0","0","0"
"4819","CHN","ChangChunShi","124.830089028489","44.1033689564041","73839.1253978655","88316.6970024157","97594.806338558","101502.256894117","0","0","0","0","0","0"
"4820","CHN","HeYuanShi","115.280590963116","23.496512496187","73730.9431552829","88187.3035638053","97451.8194741114","101353.545195287","0","0","0","0","0","0"
"4821","CHN","QuJingShi","104.251041847281","25.5614228151886","73707.2189792779","88158.927809724","97420.4627055924","101320.932980632","0","0","0","0","0","0"
"4822","CHN","XuZhouShi","117.359193885685","34.2360739414499","73688.2396384739","88136.2272064591","97395.3772907772","101294.843208907","0","0","0","0","0","0"
"4823","CHN","Lizhou","102.186578051326","28.055994921564","73674.005132871","88119.2017540103","97376.5632296657","101275.275880114","0","0","0","0","0","0"
"4824","CHN","ChiFengShi","118.760148977112","41.9738220975285","73592.3939674139","88021.5891599709","97268.6959459604","101163.089861699","0","0","0","0","0","0"
"4825","CHN","JingMenShi","113.383176308132","31.0986856078235","73588.5980992531","88017.0490393179","97263.6788629973","101157.871907354","0","0","0","0","0","0"
"4826","CHN","QinZhouShi","108.703138302434","22.3265165286134","73565.8228902883","87989.8083153999","97233.5763652191","101126.564181284","0","0","0","0","0","0"
"4827","CHN","WuHuShi","118.415113097546","31.0875874739107","73563.9249562079","87987.5382550734","97231.0678237376","101123.955204112","0","0","0","0","0","0"
"4828","CHN","ChuZhouShi","118.2276163389","32.8072664593754","73555.3842528461","87977.3229836042","97219.7793870707","101112.214806836","0","0","0","0","0","0"
"4829","CHN","SanMingShi","117.40622874978","25.978921659173","73548.7414835647","87969.3777724614","97210.9994918854","101103.083386732","0","0","0","0","0","0"
"4830","CHN","JinZhouShi","121.615376954449","41.7530709538797","73528.8131757205","87945.5421390332","97184.6598063294","101075.689126422","0","0","0","0","0","0"
"4831","CHN","HengYangShi","112.959165268675","27.0530217292589","73489.9055270724","87899.00590234","97133.2347059583","101022.205094386","0","0","0","0","0","0"
"4832","CHN","TangShanShi","118.014689871094","40.0700450155957","73402.6005593741","87794.5831273211","97017.8417978083","100902.192144454","0","0","0","0","0","0"
"4833","CHN","Dejiang","108.108461036206","28.2661089856149","73392.1619219319","87782.0977955253","97004.0448196599","100887.842770005","0","0","0","0","0","0"
"4834","CHN","Shinan","109.864000930347","22.7519979321045","73385.5191526505","87774.1525843826","96995.2649244746","100878.711349902","0","0","0","0","0","0"
"4835","CHN","QuZhouShi","118.533399311493","28.6711271453091","73383.6212185701","87771.8825240561","96992.7563829931","100876.102372729","0","0","0","0","0","0"
"4836","CHN","DingXiShi","104.671907543683","34.9243773222131","73368.437745927","87753.7220414441","96972.688051141","100855.23055535","0","0","0","0","0","0"
"4837","CHN","Guxiandu","116.866000970459","29.0850009530729","73366.5398118466","87751.4519811176","96970.1795096594","100852.621578177","0","0","0","0","0","0"
"4838","CHN","ChangShaShi","112.638182868906","28.0606488429523","73334.2749324798","87712.8609555672","96927.5343044736","100808.268966246","0","0","0","0","0","0"
"4839","CHN","Taipingdian","111.800000031219","32.133003980432","73324.7852620778","87701.5106539346","96914.991597066","100795.224080383","0","0","0","0","0","0"
"4840","CHN","Qiu Xian","115.156999949828","36.8119959982936","73323.8362950376","87700.3756237714","96913.7373263252","100793.919591797","0","0","0","0","0","0"
"4841","CHN","LuoHeShi","114.162390162522","33.5941410432773","73298.2141849522","87669.7298093637","96879.8720163247","100758.698399969","0","0","0","0","0","0"
"4842","CHN","ChengDeShi","117.518277885746","40.9619247659981","73271.6431078267","87637.9489647927","96844.7524355834","100722.172719555","0","0","0","0","0","0"
"4843","CHN","Cha-Chi-Shih","112.744864920657","26.7630820329283","73260.2555033443","87624.3286028337","96829.7011866943","100706.51885652","0","0","0","0","0","0"
"4844","CHN","Pingding","110.404000954556","22.0239969582472","73232.7354591785","87591.4127280995","96793.3273352122","100668.68868752","0","0","0","0","0","0"
